SIDO,SIGUNGU,SIGUNGU2,SIG_CD,POP_DEN,YEAR
전북,정읍시,,45180,200.80 ,2002
전북,남원시,,45190,133.36 ,2002
전북,김제시,,45210,203.55 ,2002
전북,완주군,,45710,103.10 ,2002
전북,진안군,,45720,38.58 ,2002
전북,무주군,,45730,44.15 ,2002
전북,장수군,,45740,49.38 ,2002
전북,임실군,,45750,58.73 ,2002
전북,순창군,,45770,65.22 ,2002
전북,고창군,,45790,114.78 ,2002
전북,부안군,,45800,142.56 ,2002
전남,목포시,,46110,5184.39 ,2002
전남,여수시,,46130,632.74 ,2002
전남,순천시,,46150,298.84 ,2002
전남,나주시,,46170,170.25 ,2002
전남,광양시,,46230,308.71 ,2002
전남,담양군,,46710,113.23 ,2002
전남,곡성군,,46720,67.15 ,2002
전남,구례군,,46730,71.68 ,2002
전남,고흥군,,46770,119.47 ,2002
전남,보성군,,46780,86.35 ,2002
전남,화순군,,46790,99.72 ,2002
전남,장흥군,,46800,81.28 ,2002
전남,강진군,,46810,93.47 ,2002
전남,해남군,,46820,104.62 ,2002
전남,영암군,,46830,114.21 ,2002
전남,무안군,,46840,151.18 ,2002
전남,함평군,,46860,106.86 ,2002
전남,영광군,,46870,141.54 ,2002
전남,장성군,,46880,101.33 ,2002
전남,완도군,,46890,160.31 ,2002
전남,진도군,,46900,91.99 ,2002
전남,신안군,,46910,76.00 ,2002
경북,포항시,남구,47111,650.96 ,2002
경북,포항시,북구,47113,348.22 ,2002
경북,경주시,,47130,214.97 ,2002
경북,김천시,,47150,145.27 ,2002
경북,안동시,,47170,117.98 ,2002
경북,구미시,,47190,567.97 ,2002
경북,영주시,,47210,188.46 ,2002
경북,영천시,,47230,125.40 ,2002
경북,상주시,,47250,94.83 ,2002
경북,문경시,,47280,91.81 ,2002
경북,경산시,,47290,530.75 ,2002
경북,군위군,,47720,51.54 ,2002
경북,의성군,,47730,60.26 ,2002
경북,청송군,,47750,38.37 ,2002
경북,영양군,,47760,26.24 ,2002
경북,영덕군,,47770,70.98 ,2002
경북,청도군,,47820,72.81 ,2002
경북,고령군,,47830,93.70 ,2002
경북,성주군,,47840,83.99 ,2002
경북,칠곡군,,47850,234.74 ,2002
경북,예천군,,47900,84.37 ,2002
경북,봉화군,,47920,33.18 ,2002
경북,울진군,,47930,64.21 ,2002
경북,울릉군,,47940,132.10 ,2002
경남,창원시,의창구,48121,1215.95 ,2002
경남,창원시,성산구,48123,3128.68 ,2002
경남,창원시,마산합포구,48125,901.03 ,2002
경남,창원시,마산회원구,48127,2389.58 ,2002
경남,창원시,진해구,48129,1261.23 ,2002
경남,진주시,,48170,477.03 ,2002
경남,통영시,,48220,566.28 ,2002
경남,사천시,,48240,294.92 ,2002
경남,김해시,,48250,842.52 ,2002
경남,밀양시,,48270,150.61 ,2002
경남,거제시,,48310,454.31 ,2002
경남,양산시,,48330,425.39 ,2002
경남,의령군,,48720,67.82 ,2002
경남,함안군,,48730,154.31 ,2002
경남,창녕군,,48740,129.85 ,2002
경남,고성군,,48820,116.80 ,2002
경남,남해군,,48840,156.49 ,2002
경남,하동군,,48850,84.05 ,2002
경남,산청군,,48860,48.74 ,2002
경남,함양군,,48870,60.66 ,2002
경남,거창군,,48880,83.60 ,2002
경남,합천군,,48890,58.62 ,2002
제주,제주시,,50110,1134.61 ,2002
제주,서귀포시,,50130,332.33 ,2002
서울,종로구,,11110,7423.87 ,2003
서울,중구,,11140,13505.36 ,2003
서울,용산구,,11170,10601.38 ,2003
서울,성동구,,11200,20144.92 ,2003
서울,광진구,,11215,22574.71 ,2003
서울,동대문구,,11230,26932.81 ,2003
서울,중랑구,,11260,23568.18 ,2003
서울,성북구,,11290,18442.26 ,2003
서울,강북구,,11305,15280.26 ,2003
서울,도봉구,,11320,18105.83 ,2003
서울,노원구,,11350,17839.23 ,2003
서울,은평구,,11380,15977.08 ,2003
서울,서대문구,,11410,20196.16 ,2003
서울,마포구,,11440,15895.20 ,2003
서울,양천구,,11470,27986.10 ,2003
서울,강서구,,11500,12972.18 ,2003
서울,구로구,,11530,20525.42 ,2003
서울,금천구,,11545,20089.96 ,2003
서울,영등포구,,11560,16413.59 ,2003
서울,동작구,,11590,25086.14 ,2003
서울,관악구,,11620,17668.57 ,2003
서울,서초구,,11650,8393.38 ,2003
서울,강남구,,11680,13377.43 ,2003
서울,송파구,,11710,18282.58 ,2003
서울,강동구,,11740,19417.42 ,2003
부산,중구,,26110,19384.82 ,2003
부산,서구,,26140,10552.37 ,2003
부산,동구,,26170,12032.15 ,2003
부산,영도구,,26200,12188.11 ,2003
부산,부산진구,,26230,13833.11 ,2003
부산,동래구,,26260,16892.03 ,2003
부산,남구,,26290,11859.16 ,2003
부산,북구,,26320,8530.00 ,2003
부산,해운대구,,26350,7846.49 ,2003
부산,사하구,,26380,9178.29 ,2003
부산,금정구,,26410,4214.44 ,2003
부산,강서구,,26440,315.08 ,2003
부산,연제구,,26470,18667.34 ,2003
부산,수영구,,26500,17435.16 ,2003
부산,사상구,,26530,8034.70 ,2003
부산,기장군,,26710,356.36 ,2003
대구,중구,,27110,11798.91 ,2003
대구,동구,,27140,1861.93 ,2003
대구,서구,,27170,15112.65 ,2003
대구,남구,,27200,10636.37 ,2003
대구,북구,,27230,4672.49 ,2003
대구,수성구,,27260,5864.22 ,2003
대구,달서구,,27290,9700.04 ,2003
대구,달성군,,27710,368.94 ,2003
인천,중구,,28110,782.01 ,2003
인천,동구,,28140,11472.53 ,2003
인천,남구,,28170,17874.26 ,2003
인천,연수구,,28185,10145.35 ,2003
인천,남동구,,28200,6905.92 ,2003
인천,부평구,,28237,17323.05 ,2003
인천,계양구,,28245,7463.36 ,2003
인천,서구,,28260,3124.30 ,2003
인천,강화군,,28710,158.16 ,2003
인천,옹진군,,28720,86.85 ,2003
광주,동구,,29110,2384.14 ,2003
광주,서구,,29140,6714.35 ,2003
광주,남구,,29155,3538.91 ,2003
광주,북구,,29170,3795.94 ,2003
광주,광산구,,29200,1287.53 ,2003
대전,동구,,30110,1756.02 ,2003
대전,중구,,30140,4329.87 ,2003
대전,서구,,30170,5255.43 ,2003
대전,유성구,,30200,1094.66 ,2003
대전,대덕구,,30230,3350.01 ,2003
울산,중구,,31110,6318.70 ,2003
울산,남구,,31140,4851.45 ,2003
울산,동구,,31170,5204.25 ,2003
울산,북구,,31200,837.74 ,2003
울산,울주군,,31710,230.28 ,2003
세종,세종시,,36110,228.89 ,2003
경기,수원시,장안구,41111,8624.04 ,2003
경기,수원시,권선구,41113,6060.22 ,2003
경기,수원시,팔달구,41115,16468.54 ,2003
경기,수원시,영통구,41117,8891.14 ,2003
경기,성남시,수정구,41131,5658.02 ,2003
경기,성남시,중원구,41133,10414.76 ,2003
경기,성남시,분당구,41135,6148.84 ,2003
경기,의정부시,,41150,4838.44 ,2003
경기,안양시,만안구,41171,7292.69 ,2003
경기,안양시,동안구,41173,15402.50 ,2003
경기,부천시,,41190,15793.51 ,2003
경기,광명시,,41210,8728.14 ,2003
경기,평택시,,41220,807.15 ,2003
경기,동두천시,,41250,781.25 ,2003
경기,안산시,상록구,41271,6083.27 ,2003
경기,안산시,단원구,41273,3402.97 ,2003
경기,고양시,덕양구,41281,2301.30 ,2003
경기,고양시,일산동구,41285,4098.73 ,2003
경기,고양시,일산서구,41287,5660.67 ,2003
경기,과천시,,41290,1961.42 ,2003
경기,구리시,,41310,5795.62 ,2003
경기,남양주시,,41360,877.69 ,2003
경기,오산시,,41370,2765.00 ,2003
경기,시흥시,,41390,2748.46 ,2003
경기,군포시,,41410,7521.94 ,2003
경기,의왕시,,41430,2657.12 ,2003
경기,하남시,,41450,1378.73 ,2003
경기,용인시,처인구,41461,410.03 ,2003
경기,용인시,기흥구,41463,2347.06 ,2003
경기,용인시,수지구,41465,4553.86 ,2003
경기,파주시,,41480,353.38 ,2003
경기,이천시,,41500,413.60 ,2003
경기,안성시,,41550,273.47 ,2003
경기,김포시,,41570,735.54 ,2003
경기,화성시,,41590,343.36 ,2003
경기,광주시,,41610,443.44 ,2003
경기,양주시,,41630,477.25 ,2003
경기,포천시,,41650,181.78 ,2003
경기,여주시,,41670,171.12 ,2003
경기,연천군,,41800,76.92 ,2003
경기,가평군,,41820,65.28 ,2003
경기,양평군,,41830,95.35 ,2003
강원,춘천시,,42110,226.96 ,2003
강원,원주시,,42130,323.72 ,2003
강원,강릉시,,42150,220.21 ,2003
강원,동해시,,42170,565.29 ,2003
강원,태백시,,42190,177.71 ,2003
강원,속초시,,42210,846.15 ,2003
강원,삼척시,,42230,63.89 ,2003
강원,홍천군,,42720,39.25 ,2003
강원,횡성군,,42730,44.40 ,2003
강원,영월군,,42750,39.06 ,2003
강원,평창군,,42760,31.68 ,2003
강원,정선군,,42770,37.87 ,2003
강원,철원군,,42780,63.01 ,2003
강원,화천군,,42790,26.99 ,2003
강원,양구군,,42800,34.01 ,2003
강원,인제군,,42810,19.80 ,2003
강원,고성군,,42820,56.03 ,2003
강원,양양군,,42830,46.89 ,2003
충북,청주시,서원구,43112,1833.04 ,2003
충북,청주시,청원구,43114,813.93 ,2003
충북,청주시,상당구,43111,444.57 ,2003
충북,청주시,흥덕구,43113,1270.82 ,2003
충북,충주시,,43130,212.55 ,2003
충북,제천시,,43150,159.41 ,2003
충북,보은군,,43720,66.68 ,2003
충북,옥천군,,43730,107.06 ,2003
충북,영동군,,43740,63.95 ,2003
충북,증평군,,43745,382.56 ,2003
충북,진천군,,43750,147.09 ,2003
충북,괴산군,,43760,47.98 ,2003
충북,음성군,,43770,164.68 ,2003
충북,단양군,,43800,45.76 ,2003
충남,당진시,,44270,175.00 ,2003
충남,천안시,동남구,44131,520.52 ,2003
충남,천안시,서북구,44133,1154.52 ,2003
충남,공주시,,44150,139.19 ,2003
충남,보령시,,44180,194.20 ,2003
충남,아산시,,44200,356.15 ,2003
충남,서산시,,44210,205.31 ,2003
충남,논산시,,44230,244.60 ,2003
충남,계룡시,,44250,511.75 ,2003
충남,금산군,,44710,105.45 ,2003
충남,부여군,,44760,136.53 ,2003
충남,서천군,,44770,188.39 ,2003
충남,청양군,,44790,77.13 ,2003
충남,홍성군,,44800,213.29 ,2003
충남,예산군,,44810,174.97 ,2003
충남,태안군,,44825,126.64 ,2003
전북,전주시,완산구,45111,3606.21 ,2003
전북,전주시,덕진구,45113,2483.50 ,2003
전북,군산시,,45130,710.33 ,2003
전북,익산시,,45140,641.54 ,2003
전북,정읍시,,45180,224.19 ,2003
전북,남원시,,45190,135.43 ,2003
전북,김제시,,45210,203.06 ,2003
전북,완주군,,45710,101.90 ,2003
전북,진안군,,45720,38.62 ,2003
전북,무주군,,45730,42.28 ,2003
전북,장수군,,45740,55.18 ,2003
전북,임실군,,45750,57.41 ,2003
전북,순창군,,45770,63.51 ,2003
전북,고창군,,45790,114.76 ,2003
전북,부안군,,45800,137.99 ,2003
전남,목포시,,46110,5109.61 ,2003
전남,여수시,,46130,622.29 ,2003
전남,순천시,,46150,297.39 ,2003
전남,나주시,,46170,168.41 ,2003
전남,광양시,,46230,305.20 ,2003
전남,담양군,,46710,111.91 ,2003
전남,곡성군,,46720,64.48 ,2003
전남,구례군,,46730,68.85 ,2003
전남,고흥군,,46770,117.93 ,2003
전남,보성군,,46780,84.39 ,2003
전남,화순군,,46790,96.77 ,2003
전남,장흥군,,46800,77.40 ,2003
전남,강진군,,46810,89.46 ,2003
전남,해남군,,46820,101.48 ,2003
전남,영암군,,46830,111.82 ,2003
전남,무안군,,46840,145.94 ,2003
전남,함평군,,46860,107.26 ,2003
전남,영광군,,46870,135.39 ,2003
전남,장성군,,46880,99.30 ,2003
전남,완도군,,46890,155.71 ,2003
전남,진도군,,46900,89.11 ,2003
전남,신안군,,46910,77.54 ,2003
경북,포항시,남구,47111,659.62 ,2003
경북,포항시,북구,47113,339.75 ,2003
경북,경주시,,47130,212.39 ,2003
경북,김천시,,47150,148.89 ,2003
경북,안동시,,47170,115.55 ,2003
경북,구미시,,47190,577.09 ,2003
경북,영주시,,47210,185.09 ,2003
경북,영천시,,47230,122.15 ,2003
경북,상주시,,47250,91.92 ,2003
경북,문경시,,47280,89.08 ,2003
경북,경산시,,47290,525.40 ,2003
경북,군위군,,47720,48.46 ,2003
경북,의성군,,47730,58.15 ,2003
경북,청송군,,47750,37.17 ,2003
경북,영양군,,47760,25.48 ,2003
경북,영덕군,,47770,63.38 ,2003
경북,청도군,,47820,71.99 ,2003
경북,고령군,,47830,91.01 ,2003
경북,성주군,,47840,78.96 ,2003
경북,칠곡군,,47850,234.73 ,2003
경북,예천군,,47900,81.20 ,2003
경북,봉화군,,47920,32.84 ,2003
경북,울진군,,47930,61.71 ,2003
경북,울릉군,,47940,127.02 ,2003
경남,창원시,의창구,48121,1208.33 ,2003
경남,창원시,성산구,48123,3109.07 ,2003
경남,창원시,마산합포구,48125,894.19 ,2003
경남,창원시,마산회원구,48127,2371.40 ,2003
경남,창원시,진해구,48129,1338.77 ,2003
경남,진주시,,48170,473.36 ,2003
경남,통영시,,48220,562.74 ,2003
경남,사천시,,48240,288.56 ,2003
경남,김해시,,48250,879.35 ,2003
경남,밀양시,,48270,147.35 ,2003
경남,거제시,,48310,464.71 ,2003
경남,양산시,,48330,434.64 ,2003
경남,의령군,,48720,67.85 ,2003
경남,함안군,,48730,152.21 ,2003
경남,창녕군,,48740,126.31 ,2003
경남,고성군,,48820,113.44 ,2003
경남,남해군,,48840,152.11 ,2003
경남,하동군,,48850,85.87 ,2003
경남,산청군,,48860,47.55 ,2003
경남,함양군,,48870,58.97 ,2003
경남,거창군,,48880,82.53 ,2003
경남,합천군,,48890,61.17 ,2003
제주,제주시,,50110,1143.21 ,2003
제주,서귀포시,,50130,327.12 ,2003
서울,종로구,,11110,7291.86 ,2004
서울,중구,,11140,13248.48 ,2004
서울,용산구,,11170,10523.18 ,2004
서울,성동구,,11200,20129.63 ,2004
서울,광진구,,11215,22316.74 ,2004
서울,동대문구,,11230,26688.55 ,2004
서울,중랑구,,11260,23447.96 ,2004
서울,성북구,,11290,18363.66 ,2004
서울,강북구,,11305,15274.17 ,2004
서울,도봉구,,11320,18363.13 ,2004
서울,노원구,,11350,17733.28 ,2004
서울,은평구,,11380,16089.33 ,2004
서울,서대문구,,11410,19989.20 ,2004
서울,마포구,,11440,16062.41 ,2004
서울,양천구,,11470,28453.93 ,2004
서울,강서구,,11500,13084.66 ,2004
서울,구로구,,11530,20723.37 ,2004
서울,금천구,,11545,19962.70 ,2004
서울,영등포구,,11560,16538.35 ,2004
서울,동작구,,11590,25125.51 ,2004
서울,관악구,,11620,17929.15 ,2004
서울,서초구,,11650,8522.30 ,2004
서울,강남구,,11680,13442.16 ,2004
서울,송파구,,11710,17838.24 ,2004
서울,강동구,,11740,19169.76 ,2004
부산,중구,,26110,18959.91 ,2004
부산,서구,,26140,10417.25 ,2004
부산,동구,,26170,11691.09 ,2004
부산,영도구,,26200,11880.06 ,2004
부산,부산진구,,26230,13661.06 ,2004
부산,동래구,,26260,16787.55 ,2004
부산,남구,,26290,11741.10 ,2004
부산,북구,,26320,8702.68 ,2004
부산,해운대구,,26350,7842.97 ,2004
부산,사하구,,26380,9151.12 ,2004
부산,금정구,,26410,4157.32 ,2004
부산,강서구,,26440,305.57 ,2004
부산,연제구,,26470,18367.16 ,2004
부산,수영구,,26500,17681.70 ,2004
부산,사상구,,26530,7871.28 ,2004
부산,기장군,,26710,366.16 ,2004
대구,중구,,27110,11289.48 ,2004
대구,동구,,27140,1888.75 ,2004
대구,서구,,27170,14735.73 ,2004
대구,남구,,27200,10402.27 ,2004
대구,북구,,27230,4813.29 ,2004
대구,수성구,,27260,5806.36 ,2004
대구,달서구,,27290,9660.33 ,2004
대구,달성군,,27710,365.10 ,2004
인천,중구,,28110,813.56 ,2004
인천,동구,,28140,11560.06 ,2004
인천,남구,,28170,17689.21 ,2004
인천,연수구,,28185,8624.31 ,2004
인천,남동구,,28200,6761.86 ,2004
인천,부평구,,28237,17414.54 ,2004
인천,계양구,,28245,7396.49 ,2004
인천,서구,,28260,3259.11 ,2004
인천,강화군,,28710,158.34 ,2004
인천,옹진군,,28720,90.20 ,2004
광주,동구,,29110,2409.81 ,2004
광주,서구,,29140,6761.53 ,2004
광주,남구,,29155,3493.23 ,2004
광주,북구,,29170,3760.45 ,2004
광주,광산구,,29200,1328.50 ,2004
대전,동구,,30110,1743.80 ,2004
대전,중구,,30140,4290.29 ,2004
대전,서구,,30170,5340.98 ,2004
대전,유성구,,30200,1148.54 ,2004
대전,대덕구,,30230,3316.66 ,2004
울산,중구,,31110,6362.52 ,2004
울산,남구,,31140,4848.39 ,2004
울산,동구,,31170,5183.02 ,2004
울산,북구,,31200,884.66 ,2004
울산,울주군,,31710,230.91 ,2004
세종,세종시,,36110,233.59 ,2004
경기,수원시,장안구,41111,8568.15 ,2004
경기,수원시,권선구,41113,6062.65 ,2004
경기,수원시,팔달구,41115,16851.16 ,2004
경기,수원시,영통구,41117,8812.96 ,2004
경기,성남시,수정구,41131,5700.13 ,2004
경기,성남시,중원구,41133,10309.91 ,2004
경기,성남시,분당구,41135,6379.60 ,2004
경기,의정부시,,41150,4872.85 ,2004
경기,안양시,만안구,41171,7257.81 ,2004
경기,안양시,동안구,41173,16214.15 ,2004
경기,부천시,,41190,16007.75 ,2004
경기,광명시,,41210,8606.55 ,2004
경기,평택시,,41220,819.80 ,2004
경기,동두천시,,41250,828.04 ,2004
경기,안산시,상록구,41271,6207.79 ,2004
경기,안산시,단원구,41273,3488.36 ,2004
경기,고양시,덕양구,41281,2331.79 ,2004
경기,고양시,일산동구,41285,4232.85 ,2004
경기,고양시,일산서구,41287,5845.90 ,2004
경기,과천시,,41290,1905.88 ,2004
경기,구리시,,41310,5809.70 ,2004
경기,남양주시,,41360,909.33 ,2004
경기,오산시,,41370,2838.57 ,2004
경기,시흥시,,41390,2817.05 ,2004
경기,군포시,,41410,7577.19 ,2004
경기,의왕시,,41430,2696.99 ,2004
경기,하남시,,41450,1395.75 ,2004
경기,용인시,처인구,41461,456.51 ,2004
경기,용인시,기흥구,41463,2613.08 ,2004
경기,용인시,수지구,41465,5069.97 ,2004
경기,파주시,,41480,366.25 ,2004
경기,이천시,,41500,413.72 ,2004
경기,안성시,,41550,278.15 ,2004
경기,김포시,,41570,752.76 ,2004
경기,화성시,,41590,394.64 ,2004
경기,광주시,,41610,476.25 ,2004
경기,양주시,,41630,491.87 ,2004
경기,포천시,,41650,181.94 ,2004
경기,여주시,,41670,171.04 ,2004
경기,연천군,,41800,75.64 ,2004
경기,가평군,,41820,65.03 ,2004
경기,양평군,,41830,96.46 ,2004
강원,춘천시,,42110,227.83 ,2004
강원,원주시,,42130,328.21 ,2004
강원,강릉시,,42150,218.48 ,2004
강원,동해시,,42170,559.45 ,2004
강원,태백시,,42190,175.47 ,2004
강원,속초시,,42210,835.32 ,2004
강원,삼척시,,42230,62.66 ,2004
강원,홍천군,,42720,39.55 ,2004
강원,횡성군,,42730,44.39 ,2004
강원,영월군,,42750,37.62 ,2004
강원,평창군,,42760,30.96 ,2004
강원,정선군,,42770,37.21 ,2004
강원,철원군,,42780,62.32 ,2004
강원,화천군,,42790,26.69 ,2004
강원,양구군,,42800,33.54 ,2004
강원,인제군,,42810,20.01 ,2004
강원,고성군,,42820,55.38 ,2004
강원,양양군,,42830,46.42 ,2004
충북,청주시,서원구,43112,1833.04 ,2004
충북,청주시,청원구,43114,813.93 ,2004
충북,청주시,상당구,43111,444.57 ,2004
충북,청주시,흥덕구,43113,1270.82 ,2004
충북,충주시,,43130,210.89 ,2004
충북,제천시,,43150,157.36 ,2004
충북,보은군,,43720,65.12 ,2004
충북,옥천군,,43730,105.44 ,2004
충북,영동군,,43740,62.24 ,2004
충북,증평군,,43745,377.54 ,2004
충북,진천군,,43750,148.64 ,2004
충북,괴산군,,43760,47.00 ,2004
충북,음성군,,43770,164.45 ,2004
충북,단양군,,43800,44.54 ,2004
충남,당진시,,44270,177.00 ,2004
충남,천안시,동남구,44131,573.63 ,2004
충남,천안시,서북구,44133,1272.33 ,2004
충남,공주시,,44150,138.49 ,2004
충남,보령시,,44180,191.55 ,2004
충남,아산시,,44200,370.52 ,2004
충남,서산시,,44210,203.05 ,2004
충남,논산시,,44230,244.35 ,2004
충남,계룡시,,44250,513.56 ,2004
충남,금산군,,44710,104.25 ,2004
충남,부여군,,44760,133.31 ,2004
충남,서천군,,44770,183.45 ,2004
충남,청양군,,44790,74.27 ,2004
충남,홍성군,,44800,205.55 ,2004
충남,예산군,,44810,169.07 ,2004
충남,태안군,,44825,126.30 ,2004
전북,전주시,완산구,45111,3637.39 ,2004
전북,전주시,덕진구,45113,2488.99 ,2004
전북,군산시,,45130,697.70 ,2004
전북,익산시,,45140,635.71 ,2004
전북,정읍시,,45180,190.93 ,2004
전북,남원시,,45190,127.84 ,2004
전북,김제시,,45210,192.95 ,2004
전북,완주군,,45710,100.47 ,2004
전북,진안군,,45720,38.98 ,2004
전북,무주군,,45730,41.44 ,2004
전북,장수군,,45740,50.20 ,2004
전북,임실군,,45750,55.28 ,2004
전북,순창군,,45770,64.17 ,2004
전북,고창군,,45790,107.45 ,2004
전북,부안군,,45800,135.35 ,2004
전남,목포시,,46110,5043.68 ,2004
전남,여수시,,46130,611.53 ,2004
전남,순천시,,46150,297.61 ,2004
전남,나주시,,46170,164.42 ,2004
전남,광양시,,46230,307.02 ,2004
전남,담양군,,46710,111.21 ,2004
전남,곡성군,,46720,62.83 ,2004
전남,구례군,,46730,68.22 ,2004
전남,고흥군,,46770,111.79 ,2004
전남,보성군,,46780,81.85 ,2004
전남,화순군,,46790,95.36 ,2004
전남,장흥군,,46800,75.33 ,2004
전남,강진군,,46810,87.08 ,2004
전남,해남군,,46820,98.86 ,2004
전남,영암군,,46830,110.17 ,2004
전남,무안군,,46840,143.15 ,2004
전남,함평군,,46860,102.38 ,2004
전남,영광군,,46870,132.84 ,2004
전남,장성군,,46880,96.81 ,2004
전남,완도군,,46890,151.68 ,2004
전남,진도군,,46900,86.65 ,2004
전남,신안군,,46910,72.75 ,2004
경북,포항시,남구,47111,650.37 ,2004
경북,포항시,북구,47113,342.34 ,2004
경북,경주시,,47130,209.87 ,2004
경북,김천시,,47150,142.19 ,2004
경북,안동시,,47170,114.45 ,2004
경북,구미시,,47190,593.41 ,2004
경북,영주시,,47210,181.67 ,2004
경북,영천시,,47230,119.01 ,2004
경북,상주시,,47250,89.72 ,2004
경북,문경시,,47280,87.21 ,2004
경북,경산시,,47290,533.51 ,2004
경북,군위군,,47720,46.93 ,2004
경북,의성군,,47730,56.23 ,2004
경북,청송군,,47750,35.73 ,2004
경북,영양군,,47760,24.79 ,2004
경북,영덕군,,47770,61.83 ,2004
경북,청도군,,47820,68.41 ,2004
경북,고령군,,47830,89.89 ,2004
경북,성주군,,47840,77.46 ,2004
경북,칠곡군,,47850,236.13 ,2004
경북,예천군,,47900,78.90 ,2004
경북,봉화군,,47920,31.25 ,2004
경북,울진군,,47930,59.24 ,2004
경북,울릉군,,47940,126.27 ,2004
경남,창원시,의창구,48121,1200.57 ,2004
경남,창원시,성산구,48123,3089.10 ,2004
경남,창원시,마산합포구,48125,889.26 ,2004
경남,창원시,마산회원구,48127,2358.36 ,2004
경남,창원시,진해구,48129,1342.59 ,2004
경남,진주시,,48170,473.50 ,2004
경남,통영시,,48220,560.71 ,2004
경남,사천시,,48240,283.82 ,2004
경남,김해시,,48250,922.52 ,2004
경남,밀양시,,48270,144.52 ,2004
경남,거제시,,48310,474.52 ,2004
경남,양산시,,48330,441.47 ,2004
경남,의령군,,48720,67.03 ,2004
경남,함안군,,48730,148.96 ,2004
경남,창녕군,,48740,123.98 ,2004
경남,고성군,,48820,111.04 ,2004
경남,남해군,,48840,148.56 ,2004
경남,하동군,,48850,81.24 ,2004
경남,산청군,,48860,46.37 ,2004
경남,함양군,,48870,57.82 ,2004
경남,거창군,,48880,81.60 ,2004
경남,합천군,,48890,58.89 ,2004
제주,제주시,,50110,1158.80 ,2004
제주,서귀포시,,50130,328.64 ,2004
서울,종로구,,11110,7081.64 ,2005
서울,중구,,11140,13053.58 ,2005
서울,용산구,,11170,10530.21 ,2005
서울,성동구,,11200,20047.83 ,2005
서울,광진구,,11215,22018.45 ,2005
서울,동대문구,,11230,26809.18 ,2005
서울,중랑구,,11260,23098.38 ,2005
서울,성북구,,11290,18843.85 ,2005
서울,강북구,,11305,14966.67 ,2005
서울,도봉구,,11320,18344.14 ,2005
서울,노원구,,11350,17559.09 ,2005
서울,은평구,,11380,15843.19 ,2005
서울,서대문구,,11410,19823.75 ,2005
서울,마포구,,11440,16256.92 ,2005
서울,양천구,,11470,28715.92 ,2005
서울,강서구,,11500,13374.16 ,2005
서울,구로구,,11530,20702.76 ,2005
서울,금천구,,11545,19738.53 ,2005
서울,영등포구,,11560,16623.76 ,2005
서울,동작구,,11590,25110.59 ,2005
서울,관악구,,11620,17923.90 ,2005
서울,서초구,,11650,8541.38 ,2005
서울,강남구,,11680,13679.79 ,2005
서울,송파구,,11710,17883.03 ,2005
서울,강동구,,11740,18881.46 ,2005
부산,중구,,26110,18524.23 ,2005
부산,서구,,26140,10199.20 ,2005
부산,동구,,26170,11260.17 ,2005
부산,영도구,,26200,11614.44 ,2005
부산,부산진구,,26230,13829.83 ,2005
부산,동래구,,26260,16590.90 ,2005
부산,남구,,26290,11615.33 ,2005
부산,북구,,26320,8764.63 ,2005
부산,해운대구,,26350,7865.35 ,2005
부산,사하구,,26380,9095.30 ,2005
부산,금정구,,26410,4062.54 ,2005
부산,강서구,,26440,299.08 ,2005
부산,연제구,,26470,18028.19 ,2005
부산,수영구,,26500,17497.63 ,2005
부산,사상구,,26530,7742.47 ,2005
부산,기장군,,26710,367.58 ,2005
대구,중구,,27110,11313.51 ,2005
대구,동구,,27140,1887.51 ,2005
대구,서구,,27170,14329.75 ,2005
대구,남구,,27200,10321.43 ,2005
대구,북구,,27230,4923.99 ,2005
대구,수성구,,27260,5717.59 ,2005
대구,달서구,,27290,9570.48 ,2005
대구,달성군,,27710,370.83 ,2005
인천,중구,,28110,831.97 ,2005
인천,동구,,28140,11119.95 ,2005
인천,남구,,28170,17194.47 ,2005
인천,연수구,,28185,8695.16 ,2005
인천,남동구,,28200,6672.55 ,2005
인천,부평구,,28237,17740.28 ,2005
인천,계양구,,28245,7359.27 ,2005
인천,서구,,28260,3427.12 ,2005
인천,강화군,,28710,159.00 ,2005
인천,옹진군,,28720,94.98 ,2005
광주,동구,,29110,2342.69 ,2005
광주,서구,,29140,6665.82 ,2005
광주,남구,,29155,3511.97 ,2005
광주,북구,,29170,3729.10 ,2005
광주,광산구,,29200,1377.14 ,2005
대전,동구,,30110,1716.03 ,2005
대전,중구,,30140,4302.15 ,2005
대전,서구,,30170,5338.20 ,2005
대전,유성구,,30200,1245.97 ,2005
대전,대덕구,,30230,3262.51 ,2005
울산,중구,,31110,6366.54 ,2005
울산,남구,,31140,4817.58 ,2005
울산,동구,,31170,5160.56 ,2005
울산,북구,,31200,928.94 ,2005
울산,울주군,,31710,230.92 ,2005
세종,세종시,,36110,233.27 ,2005
경기,수원시,장안구,41111,8580.49 ,2005
경기,수원시,권선구,41113,6272.95 ,2005
경기,수원시,팔달구,41115,16697.69 ,2005
경기,수원시,영통구,41117,8944.60 ,2005
경기,성남시,수정구,41131,5696.00 ,2005
경기,성남시,중원구,41133,10217.96 ,2005
경기,성남시,분당구,41135,6506.50 ,2005
경기,의정부시,,41150,4931.59 ,2005
경기,안양시,만안구,41171,7317.64 ,2005
경기,안양시,동안구,41173,16310.63 ,2005
경기,부천시,,41190,16005.57 ,2005
경기,광명시,,41210,8512.97 ,2005
경기,평택시,,41220,847.50 ,2005
