Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shanghai,PM2.5,2011-03-24 8:00,2011,3,24,8,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-24 9:00,2011,3,24,9,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-24 10:00,2011,3,24,10,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-24 11:00,2011,3,24,11,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-24 12:00,2011,3,24,12,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-24 13:00,2011,3,24,13,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-24 14:00,2011,3,24,14,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-24 15:00,2011,3,24,15,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-24 16:00,2011,3,24,16,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-24 17:00,2011,3,24,17,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-24 18:00,2011,3,24,18,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-24 19:00,2011,3,24,19,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-24 20:00,2011,3,24,20,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-24 21:00,2011,3,24,21,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-24 22:00,2011,3,24,22,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-24 23:00,2011,3,24,23,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 0:00,2011,3,25,0,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 1:00,2011,3,25,1,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 2:00,2011,3,25,2,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 3:00,2011,3,25,3,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 4:00,2011,3,25,4,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 5:00,2011,3,25,5,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 6:00,2011,3,25,6,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 7:00,2011,3,25,7,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 8:00,2011,3,25,8,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 9:00,2011,3,25,9,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 10:00,2011,3,25,10,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 11:00,2011,3,25,11,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 12:00,2011,3,25,12,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 13:00,2011,3,25,13,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 14:00,2011,3,25,14,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 15:00,2011,3,25,15,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 16:00,2011,3,25,16,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 17:00,2011,3,25,17,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 18:00,2011,3,25,18,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 19:00,2011,3,25,19,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 20:00,2011,3,25,20,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 21:00,2011,3,25,21,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 22:00,2011,3,25,22,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-25 23:00,2011,3,25,23,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 0:00,2011,3,26,0,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 1:00,2011,3,26,1,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 2:00,2011,3,26,2,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 3:00,2011,3,26,3,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 4:00,2011,3,26,4,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 5:00,2011,3,26,5,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 6:00,2011,3,26,6,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 7:00,2011,3,26,7,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 8:00,2011,3,26,8,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 9:00,2011,3,26,9,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 10:00,2011,3,26,10,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 11:00,2011,3,26,11,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 12:00,2011,3,26,12,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 13:00,2011,3,26,13,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 14:00,2011,3,26,14,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 15:00,2011,3,26,15,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 16:00,2011,3,26,16,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 17:00,2011,3,26,17,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 18:00,2011,3,26,18,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 19:00,2011,3,26,19,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 20:00,2011,3,26,20,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 21:00,2011,3,26,21,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 22:00,2011,3,26,22,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-26 23:00,2011,3,26,23,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 0:00,2011,3,27,0,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 1:00,2011,3,27,1,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 2:00,2011,3,27,2,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 3:00,2011,3,27,3,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 4:00,2011,3,27,4,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 5:00,2011,3,27,5,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 6:00,2011,3,27,6,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 7:00,2011,3,27,7,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 8:00,2011,3,27,8,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 9:00,2011,3,27,9,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 10:00,2011,3,27,10,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 11:00,2011,3,27,11,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 12:00,2011,3,27,12,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 13:00,2011,3,27,13,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 14:00,2011,3,27,14,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 15:00,2011,3,27,15,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 16:00,2011,3,27,16,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 17:00,2011,3,27,17,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 18:00,2011,3,27,18,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 19:00,2011,3,27,19,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 20:00,2011,3,27,20,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 21:00,2011,3,27,21,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 22:00,2011,3,27,22,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-27 23:00,2011,3,27,23,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 0:00,2011,3,28,0,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 1:00,2011,3,28,1,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 2:00,2011,3,28,2,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 3:00,2011,3,28,3,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 4:00,2011,3,28,4,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 5:00,2011,3,28,5,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 6:00,2011,3,28,6,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 7:00,2011,3,28,7,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 8:00,2011,3,28,8,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 9:00,2011,3,28,9,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 10:00,2011,3,28,10,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 11:00,2011,3,28,11,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 12:00,2011,3,28,12,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 13:00,2011,3,28,13,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 14:00,2011,3,28,14,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 15:00,2011,3,28,15,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 16:00,2011,3,28,16,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 17:00,2011,3,28,17,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 18:00,2011,3,28,18,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 19:00,2011,3,28,19,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 20:00,2011,3,28,20,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 21:00,2011,3,28,21,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 22:00,2011,3,28,22,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-28 23:00,2011,3,28,23,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 0:00,2011,3,29,0,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 1:00,2011,3,29,1,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 2:00,2011,3,29,2,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 3:00,2011,3,29,3,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 4:00,2011,3,29,4,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 5:00,2011,3,29,5,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 6:00,2011,3,29,6,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 7:00,2011,3,29,7,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 8:00,2011,3,29,8,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 9:00,2011,3,29,9,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 10:00,2011,3,29,10,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 11:00,2011,3,29,11,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 12:00,2011,3,29,12,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 13:00,2011,3,29,13,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 14:00,2011,3,29,14,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 15:00,2011,3,29,15,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 16:00,2011,3,29,16,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 17:00,2011,3,29,17,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 18:00,2011,3,29,18,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 19:00,2011,3,29,19,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 20:00,2011,3,29,20,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 21:00,2011,3,29,21,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 22:00,2011,3,29,22,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-29 23:00,2011,3,29,23,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 0:00,2011,3,30,0,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 1:00,2011,3,30,1,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 2:00,2011,3,30,2,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 3:00,2011,3,30,3,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 4:00,2011,3,30,4,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 5:00,2011,3,30,5,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 6:00,2011,3,30,6,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 7:00,2011,3,30,7,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 8:00,2011,3,30,8,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 9:00,2011,3,30,9,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 10:00,2011,3,30,10,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 11:00,2011,3,30,11,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 12:00,2011,3,30,12,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 13:00,2011,3,30,13,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 14:00,2011,3,30,14,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 15:00,2011,3,30,15,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 16:00,2011,3,30,16,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 17:00,2011,3,30,17,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 18:00,2011,3,30,18,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 19:00,2011,3,30,19,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 20:00,2011,3,30,20,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 21:00,2011,3,30,21,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 22:00,2011,3,30,22,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-30 23:00,2011,3,30,23,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 0:00,2011,3,31,0,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 1:00,2011,3,31,1,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 2:00,2011,3,31,2,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 3:00,2011,3,31,3,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 4:00,2011,3,31,4,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 5:00,2011,3,31,5,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 6:00,2011,3,31,6,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 7:00,2011,3,31,7,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 8:00,2011,3,31,8,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 9:00,2011,3,31,9,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 10:00,2011,3,31,10,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 11:00,2011,3,31,11,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 12:00,2011,3,31,12,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 13:00,2011,3,31,13,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 14:00,2011,3,31,14,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 15:00,2011,3,31,15,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 16:00,2011,3,31,16,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 17:00,2011,3,31,17,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 18:00,2011,3,31,18,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 19:00,2011,3,31,19,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 20:00,2011,3,31,20,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 21:00,2011,3,31,21,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 22:00,2011,3,31,22,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-03-31 23:00,2011,3,31,23,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-04-01 0:00,2011,4,1,0,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-04-01 1:00,2011,4,1,1,-999,µg/m?1 Hr,Missing,
Shanghai,PM2.5,2011-04-01 2:00,2011,4,1,2,-999,µg/m?1 Hr,Missing,
