,year,month,sig_cd,weather_cd,SO2,CO,O3,NO2,PM10
22676,2013,6,45790,251,0.003170153,0.297829457,0.046960948,0.005807263,47.49372385
22677,2013,6,46110,165,0.005612045,0.457846154,0.052571429,0.011507003,34.82212885
22678,2013,6,46130,168,0.007257218,0.451379692,0.034896226,0.015641289,28.24722906
22679,2013,6,46150,174,0.005329822,0.416053956,0.033913797,0.013649176,34.55552157
22680,2013,6,46230,266,0.00751639,0.402607906,0.035425931,0.014742575,41.9947479
22681,2013,6,46790,256,0.003919269,0.35765896,0.029922535,0.004750214,35.11408451
22682,2013,6,46830,165,0.00329972,0.227067669,0.044378151,0.006174402,35.80839161
22683,2013,6,47111,138,0.007889072,0.550297778,0.028766016,0.014877169,46.87031604
22684,2013,6,47130,283,0.011031073,0.421327684,0.031055085,0.017905501,54.1824611
22685,2013,6,47150,135,0.003675562,0.31633282,0.039926864,0.013504213,58.78370787
22686,2013,6,47170,136,0.001760962,0.384263233,0.037884181,0.010289548,34.31117397
22687,2013,6,47190,279,0.003089898,0.568728527,0.035094307,0.016335395,52.18702082
22688,2013,6,47210,272,0.005883263,0.310984308,0.034082982,0.005888732,42.74358974
22689,2013,6,47230,281,0.00157773,0.318471338,0.038978448,0.004574199,49.4618705
22690,2013,6,47290,143,0.004530726,0.3972106,0.03871648,0.015089261,39.8569425
22691,2013,6,47770,277,0.001200596,0.216119829,0.035747504,0.002291298,25.74748924
22692,2013,6,47940,115,0.000940271,0.231039531,0.053120059,0.001361493,42.03687316
22693,2013,6,48121,255,0.004501784,0.485734219,0.038584653,0.018903931,44.99565859
22694,2013,6,48123,255,0.006150838,0.564287424,0.041333099,0.021884396,49.42505518
22695,2013,6,48127,155,0.004414417,0.294984561,0.024443284,0.017458195,43.56440143
22696,2013,6,48129,155,0.004777465,0.496723647,0.037830986,0.012865522,47.06171108
22697,2013,6,48170,192,0.005106037,0.416588981,0.039767986,0.016917156,45.78492931
22698,2013,6,48240,192,0.00396338,0.372676056,0.043898449,0.011630986,32.75354108
22699,2013,6,48250,253,0.00482523,0.369362607,0.03213312,0.018447986,40.50608412
22700,2013,6,48310,294,0.003769229,0.386368689,0.043417753,0.008989251,35.87310827
22701,2013,6,48330,257,0.007218304,0.316521706,0.031719274,0.017983939,48.72509031
22702,2013,6,48850,266,0.005570629,0.35652819,0.042648951,0.009366197,43.53835425
22703,2013,6,48880,284,0.001400581,0.226694915,0.040611582,0.006601895,45.53813559
22704,2013,6,50110,184,0.002486525,0.31053672,0.033337994,0.008312533,37.84035661
22705,2013,6,50130,189,0.002746518,0.296493902,0.039976257,0.007449093,26.27729885
22706,2013,7,11110,108,0.004308943,0.326819407,0.021858108,0.024133784,36.04054054
22707,2013,7,11140,108,0.002624143,0.377091907,0.021350757,0.031277092,34.66666667
22708,2013,7,11170,108,0.005232432,0.232472826,0.020925676,0.026314865,35.06738544
22709,2013,7,11200,108,0.001656334,0.35708502,0.019294595,0.025346361,31.26594301
22710,2013,7,11215,108,0.003340081,0.618353576,0.023612686,0.024246612,35.24054054
22711,2013,7,11230,108,0.004755735,0.370731707,0.026014845,0.019300945,34.55945946
22712,2013,7,11260,108,0.00434957,0.379211957,0.018560172,0.020530086,34.48505435
22713,2013,7,11290,108,0.002636119,0.49851552,0.018032389,0.028429539,34.02165088
22714,2013,7,11305,108,0.004299864,0.30804769,0.025166893,0.020871448,34.96730245
22715,2013,7,11320,108,0.00335,0.493918919,0.026164865,0.023152703,33.3
22716,2013,7,11350,108,0.004841892,0.368108108,0.022308525,0.022113667,34.89459459
22717,2013,7,11380,108,0.003974255,0.523202171,0.01850813,0.023517045,34.35945946
22718,2013,7,11410,108,0.002473469,0.191008174,0.018088556,0.020702041,33.97574124
22719,2013,7,11440,108,0.003744939,0.426990553,0.027936572,0.019017981,34.8105548
22720,2013,7,11470,108,0.004788331,0.28037889,0.025436314,0.017254743,32.63301501
22721,2013,7,11500,108,0.004862585,0.423923445,0.024865489,0.024524457,33.60728745
22722,2013,7,11530,108,0.004302703,0.389189189,0.027514865,0.015467568,34.51336146
22723,2013,7,11545,108,0.005643148,0.298373984,0.023206242,0.023466757,33.68783784
22724,2013,7,11560,108,0.002159892,0.536890244,0.020331978,0.014063686,34.20377868
22725,2013,7,11590,108,0.005339648,0.339377537,0.031382114,0.015362652,32.05802969
22726,2013,7,11620,108,0.004290014,0.366037736,0.02558221,0.015036388,34.60188934
22727,2013,7,11650,108,0.003793243,0.428648649,0.023649526,0.018689847,33.34547908
22728,2013,7,11680,108,0.004667568,0.339265537,0.028048649,0.020683784,36.75071225
22729,2013,7,11710,108,0.003224324,0.533648649,0.025232432,0.021163514,32.89986468
22730,2013,7,11740,108,0.003565629,0.431048951,0.026009472,0.024012179,32.86253369
22731,2013,7,26110,159,0.011221467,0.333423913,0.01669837,0.020875,45.30686406
22732,2013,7,26140,159,0.007063946,0.293197279,0.024408163,0.018439456,32.8844086
22733,2013,7,26170,159,0.006404342,0.423744912,0.024310719,0.020569878,48.86693548
22734,2013,7,26200,159,0.009866485,0.239373297,0.024667575,0.013920981,46.756393
22735,2013,7,26230,159,0.004458616,0.249389417,0.018354138,0.021957938,44.29178082
22736,2013,7,26290,159,0.008365123,0.280653951,0.014035374,0.024495913,49.74327957
22737,2013,7,26320,257,0.009460598,0.376766304,0.027634823,0.014841746,56.28802153
22738,2013,7,26350,159,0.00677415,0.608435374,0.019741497,0.018062585,37.36044881
22739,2013,7,26380,159,0.007002717,0.245788043,0.023683424,0.024534539,55.269179
22740,2013,7,26410,257,0.005435135,0.272432432,0.028082456,0.016591745,40.91008628
22741,2013,7,26440,253,0.009420812,0.268359779,0.024919519,0.012136003,49.82391636
22742,2013,7,26470,159,0.005372124,0.284979702,0.021069012,0.017009472,40.68682796
22743,2013,7,26530,159,0.006814111,0.265264586,0.030173677,0.009351425,56.38140162
22744,2013,7,26710,257,0.004874434,0.441962437,0.027494189,0.013473563,55.54047351
22745,2013,7,27110,176,0.003417127,0.426657459,0.02801,0.016336579,31.39622642
22746,2013,7,27140,176,0.003221922,0.354054054,0.028386486,0.013470907,30.29634641
22747,2013,7,27170,176,0.005161685,0.411126187,0.020436141,0.015298913,42.87891156
22748,2013,7,27200,143,0.003847411,0.45497076,0.028948229,0.011750681,26.87652646
22749,2013,7,27230,176,0.00265537,0.361097759,0.027066885,0.012762227,37.78577105
22750,2013,7,27260,143,0.0018138,0.320968257,0.026599185,0.011878505,28.86991154
22751,2013,7,27290,143,0.00125,0.167119565,0.02683288,0.004588315,29.97435897
22752,2013,7,27710,143,0.001714674,0.511684783,0.026391304,0.00684375,27.57142857
22753,2013,7,28110,112,0.006419461,0.461204975,0.028439583,0.016477619,37.23123607
22754,2013,7,28140,112,0.004613915,0.530968622,0.020953615,0.016755798,39.19369369
22755,2013,7,28170,112,0.00630274,0.394460227,0.024423868,0.020790123,38.45919779
22756,2013,7,28185,112,0.004013587,0.478940217,0.025767663,0.015714481,31.20576132
22757,2013,7,28200,112,0.004761445,0.535869494,0.028258168,0.01604602,37.54921998
22758,2013,7,28237,112,0.005682993,0.46707483,0.027085714,0.018730612,38.8526603
22759,2013,7,28245,112,0.003447476,0.523055935,0.025334243,0.01733882,44.05021521
22760,2013,7,28260,112,0.006280385,0.422353368,0.023249119,0.017785725,42.6794213
22761,2013,7,28710,201,0.002868701,0.27496841,0.041301713,0.004181745,35.34782847
22762,2013,7,28720,102,0.004524414,0.221354934,0.038958261,0.002241239,28.84851833
22763,2013,7,29110,156,0.003239456,0.365986395,0.025684354,0.010454422,25.81451613
22764,2013,7,29140,156,0.004043597,0.526021798,0.026057221,0.010554496,26.02284946
22765,2013,7,29155,156,0.004614227,0.475512996,0.028524658,0.010162791,27.16532258
22766,2013,7,29170,156,0.003796932,0.320630277,0.028463712,0.008751499,37.03561828
22767,2013,7,29200,156,0.00264012,0.275910881,0.028574622,0.009921481,38.34139785
22768,2013,7,30110,133,0.001198113,0.206738544,0.027424528,0.010378706,25.0916442
22769,2013,7,30140,133,0.001247978,0.238005391,0.027474394,0.005890836,27.80701754
22770,2013,7,30170,133,0.00167655,0.425134771,0.0254562,0.009950135,29.6509434
22771,2013,7,30200,133,0.001285715,0.198045823,0.027278302,0.006498653,23.46361186
22772,2013,7,30230,133,0.001898922,0.310040431,0.023547844,0.01367655,32.17250674
22773,2013,7,31110,152,0.006394483,0.393793103,0.029817757,0.02109931,46.51101928
22774,2013,7,31140,152,0.010967854,0.41959336,0.027633312,0.018535274,46.59948702
22775,2013,7,31170,152,0.019002793,0.500139665,0.020022346,0.021418994,49.71687587
22776,2013,7,31200,152,0.011122393,0.48359046,0.023557232,0.02158598,49.83253953
22777,2013,7,31710,152,0.009195235,0.360382227,0.027425409,0.015546572,35.20810662
22778,2013,7,41111,119,0.003698649,0.439864865,0.025092141,0.015147297,38.52837838
22779,2013,7,41113,119,0.004531479,0.585065886,0.025775988,0.018509517,36.6749634
22780,2013,7,41115,119,0.004108941,0.521357819,0.027252737,0.019179023,37.3852796
22781,2013,7,41131,108,0.004388512,0.551604867,0.025879224,0.019758605,43.12647155
22782,2013,7,41133,108,0.003446837,0.652631579,0.020994616,0.026024226,38.97814208
22783,2013,7,41135,108,0.003885683,0.473387461,0.024655962,0.018910821,37.63252118
22784,2013,7,41150,98,0.003077178,0.484123015,0.023926086,0.016724634,45.19757609
22785,2013,7,41171,108,0.003567596,0.396281465,0.03153674,0.018237954,37.68832629
22786,2013,7,41173,108,0.003900826,0.395752717,0.030177785,0.023186372,41.56680723
22787,2013,7,41190,112,0.005083964,0.401505767,0.02466347,0.017299442,45.84757204
22788,2013,7,41210,108,0.003340208,0.48096832,0.028408167,0.015894676,41.67871491
22789,2013,7,41220,119,0.004864276,0.319058815,0.025820426,0.009704963,55.35730461
22790,2013,7,41250,98,0.003267206,0.360728745,0.027210526,0.011836707,58.67117727
22791,2013,7,41271,119,0.003363749,0.39717785,0.023458148,0.016433462,41.25013033
22792,2013,7,41273,119,0.004961151,0.427149783,0.028110058,0.014237376,40.98922506
22793,2013,7,41281,108,0.004573356,0.356343793,0.027987722,0.018753103,48.40107672
22794,2013,7,41285,108,0.0054242,0.479256966,0.025930233,0.025891892,40.38948787
22795,2013,7,41290,108,0.002849457,0.559398556,0.025729419,0.018468095,38.65407056
22796,2013,7,41310,108,0.002818031,0.53915965,0.024130441,0.015585767,38.56164956
22797,2013,7,41360,108,0.002518693,0.443920235,0.024922371,0.019798547,37.62317623
22798,2013,7,41370,119,0.003472973,0.342027027,0.02737027,0.017128552,41.44715447
22799,2013,7,41390,108,0.007581253,0.413544915,0.029204508,0.019041119,38.84652981
22800,2013,7,41410,119,0.003283001,0.368917933,0.027161951,0.017874807,47.77277439
22801,2013,7,41430,119,0.00356593,0.582721421,0.021186392,0.020093851,45.75290962
22802,2013,7,41450,108,0.003480328,0.601702786,0.020902778,0.016454054,31.4519084
22803,2013,7,41461,203,0.002724242,0.419393939,0.021081505,0.012048973,47.3902439
22804,2013,7,41463,119,0.004243902,0.474661247,0.025933604,0.021588076,36.56639566
22805,2013,7,41465,119,0.003808625,0.549384405,0.024816712,0.023637466,37.92682927
22806,2013,7,41480,99,0.003135734,0.545793103,0.025906207,0.016591724,45.42721088
22807,2013,7,41500,203,0.004171854,0.326518894,0.028533657,0.008784107,47.27113675
22808,2013,7,41550,203,0.003879044,0.433875339,0.025805142,0.010247632,41.84269663
22809,2013,7,41570,201,0.003631828,0.427182548,0.030278334,0.014372294,43.28879663
22810,2013,7,41590,119,0.004282207,0.305525211,0.028197802,0.010954991,44.45010416
22811,2013,7,41610,202,0.006377205,0.794029851,0.025244233,0.022640434,35.38263229
22812,2013,7,41630,98,0.004015068,0.325956284,0.022930328,0.012203552,51.61277174
22813,2013,7,41650,95,0.001988418,0.326251691,0.038187158,0.012318331,44.7964645
22814,2013,7,41800,98,0.003392473,0.428763441,0.031889785,0.006583333,37.39784946
22815,2013,7,41820,202,0.003419444,0.311989101,0.039897401,0.009826087,40.41813261
22816,2013,7,41830,202,0.002485792,0.415832206,0.030018945,0.012281461,32.26387009
22817,2013,7,42110,101,0.001949665,0.42206788,0.032041654,0.010075402,37.91975919
22818,2013,7,42130,114,0.001811849,0.391114508,0.027152424,0.012349741,38.63089099
22819,2013,7,42150,105,0.002401084,0.278319783,0.026457995,0.009863144,29.21438263
22820,2013,7,42170,106,0.002027137,0.426294278,0.025537313,0.011983718,28.83717775
22821,2013,7,42230,214,0.001468114,0.429579376,0.026587517,0.014309362,38.01059002
22822,2013,7,42730,114,0.001244799,0.220441989,0.026373239,0.00418993,35.49108368
22823,2013,7,42770,217,0.000814384,0.280164159,0.022564979,0.005954559,25.50564972
22824,2013,7,42800,211,0.000662483,0.324895688,0.032369655,0.002743724,47.19944212
22825,2013,7,42820,90,0.000548476,0.280613668,0.054998615,0.002062778,28.05563282
22826,2013,7,43111,131,0.002936401,0.307577808,0.031405954,0.01511502,28.73279352
22827,2013,7,43113,131,0.002717185,0.301761518,0.027107046,0.018211382,33.58602151
22828,2013,7,43114,131,0.004102125,0.351713241,0.030523131,0.008548915,32.18476248
22829,2013,7,43130,127,0.002347201,0.285244755,0.03041958,0.014040503,38.38135978
22830,2013,7,43150,221,0.002520337,0.327910238,0.023179523,0.020112202,26.33846154
22831,2013,7,43760,127,0.001858739,0.172428571,0.026251429,0.002809195,25.92196532
22832,2013,7,43800,272,0.002683029,0.463814867,0.026575035,0.008474053,30.03943662
22833,2013,7,44131,232,0.002379032,0.472176309,0.024958277,0.012997308,28.78494624
22834,2013,7,44133,232,0.002625,0.643766938,0.025583784,0.007401351,28.59400545
22835,2013,7,44150,236,0.002294183,0.230747922,0.034904432,0.003101247,34.49307479
22836,2013,7,44200,232,0.002282258,0.361693548,0.022040323,0.011063172,31.54
22837,2013,7,44210,129,0.002348291,0.401667547,0.031776702,0.008430037,29.5662637
22838,2013,7,44270,129,0.002469747,0.334808369,0.032780782,0.005734858,31.38453105
22839,2013,7,44825,129,0.000754208,0.192672414,0.035738944,0.002664429,37.62571429
22840,2013,7,45111,146,0.002348237,0.277769187,0.028398547,0.017281835,34.07376401
22841,2013,7,45113,146,0.005022973,0.417432432,0.021533784,0.007437838,37.67027027
22842,2013,7,45130,140,0.003013625,0.283137998,0.028307006,0.004913428,29.88298916
22843,2013,7,45140,146,0.004127688,0.35125448,0.029429077,0.009816545,35.38796354
22844,2013,7,45180,245,0.005320755,0.225202156,0.021462264,0.007004043,33.17789757
22845,2013,7,45190,247,0.002764151,0.273045822,0.025443396,0.00833558,33.7277628
22846,2013,7,45750,244,0.00134822,0.277323944,0.019987288,0.003597465,29.46253602
22847,2013,7,45790,251,0.003208108,0.247638327,0.032828378,0.002706724,33.50901526
22848,2013,7,46110,165,0.005119403,0.40573913,0.036603261,0.010002714,35.84109589
22849,2013,7,46130,168,0.005233725,0.406826218,0.026905149,0.007581762,27.3294574
22850,2013,7,46150,174,0.004293831,0.331851151,0.022092813,0.007345663,32.43620962
22851,2013,7,46230,266,0.005247945,0.30889712,0.024225512,0.010382652,41.80868141
22852,2013,7,46790,256,0.00324908,0.260347551,0.02146319,0.003431442,24.60702875
22853,2013,7,46830,165,0.002432836,0.172685888,0.028880597,0.004012212,36.50067843
22854,2013,7,47111,138,0.005726903,0.404003924,0.026528242,0.011596027,41.34052997
22855,2013,7,47130,283,0.00354446,0.430779754,0.025541724,0.01478933,38.58139535
22856,2013,7,47150,135,0.00520132,0.58144,0.0251856,0.0086432,50.43513957
22857,2013,7,47170,136,0.002183673,0.350068027,0.024555858,0.009864939,33.9373297
22858,2013,7,47190,279,0.003261088,0.497753084,0.024562145,0.012436043,40.8628072
22859,2013,7,47210,272,0.005690162,0.630825959,0.022431718,0.004829412,38.8365243
22860,2013,7,47230,281,0.000936819,0.340974212,0.030471347,0.00387977,46.54755043
22861,2013,7,47290,143,0.003704054,0.287297297,0.028948649,0.014185637,27.46457766
22862,2013,7,47770,277,0.001526826,0.19623431,0.030854951,0.002187448,26.0125523
22863,2013,7,47940,115,0.000849655,0.168879668,0.050084138,0.00205931,49.21001391
22864,2013,7,48121,255,0.002909116,0.468773104,0.02737679,0.011402332,34.1566074
22865,2013,7,48123,255,0.004272626,0.32277547,0.035212363,0.009135747,36.29241329
22866,2013,7,48127,155,0.003890735,0.253436425,0.019566955,0.011339465,40.42065664
22867,2013,7,48129,155,0.003173913,0.386005435,0.028880272,0.009204871,40.61859838
22868,2013,7,48170,192,0.004458005,0.380658394,0.027950164,0.013333375,36.41413199
22869,2013,7,48240,192,0.004223881,0.337584803,0.032061141,0.009078697,29.22972973
22870,2013,7,48250,253,0.003336046,0.275786358,0.025464886,0.01038671,35.17258523
22871,2013,7,48310,294,0.002914364,0.329506415,0.02827753,0.005371223,33.16128599
22872,2013,7,48330,257,0.004755406,0.282364865,0.0265919,0.013370271,44.2981467
22873,2013,7,48850,266,0.003650485,0.299306519,0.029159379,0.006987517,35.52486188
22874,2013,7,48880,284,0.001023162,0.222144847,0.02665097,0.005318283,34.02493075
22875,2013,7,50110,184,0.002689861,0.246052198,0.024177832,0.005936584,36.19491182
22876,2013,7,50130,189,0.001603495,0.266037736,0.025235215,0.006991935,25.26747312
22877,2013,8,11110,108,0.004463315,0.314459459,0.02422449,0.025252717,36.27544098
22878,2013,8,11140,108,0.003574124,0.286118598,0.023419137,0.033039084,35.51486486
22879,2013,8,11170,108,0.005297297,0.263648649,0.022991892,0.027686486,35.81216216
22880,2013,8,11200,108,0.001979647,0.274614306,0.022514905,0.028082079,32.27875507
22881,2013,8,11215,108,0.002733154,0.540755735,0.025872372,0.024083106,34.76422764
22882,2013,8,11230,108,0.004894737,0.270212766,0.028777328,0.020504723,34.5626703
22883,2013,8,11260,108,0.003873926,0.390721649,0.024830946,0.01910951,34.90286624
22884,2013,8,11290,108,0.002340541,0.484324324,0.020772973,0.028002706,33.79240163
22885,2013,8,11305,108,0.004159459,0.254397835,0.030622973,0.022598649,36.20430108
22886,2013,8,11320,108,0.00334912,0.48879892,0.030916329,0.02617139,34.63685637
22887,2013,8,11350,108,0.005016216,0.346018893,0.026075676,0.022890541,35.93108108
22888,2013,8,11380,108,0.003694181,0.511081081,0.021632432,0.024654054,35.62348178
22889,2013,8,11410,108,0.00315,0.213568521,0.02101084,0.022833561,35.25945946
22890,2013,8,11440,108,0.004159675,0.431935047,0.028374831,0.017143056,36.57702703
22891,2013,8,11470,108,0.004907859,0.337921727,0.027588076,0.019109905,33.34180791
22892,2013,8,11500,108,0.005419267,0.450610583,0.029337415,0.025033921,34.4816825
22893,2013,8,11530,108,0.004518919,0.418243243,0.029164865,0.01849589,36.31902718
22894,2013,8,11545,108,0.005864682,0.307432432,0.026032476,0.025262517,36.03945578
22895,2013,8,11560,108,0.00314734,0.456515775,0.026838256,0.026268657,35.94824962
22896,2013,8,11590,108,0.005732432,0.361621622,0.031880109,0.019991892,31.60430686
22897,2013,8,11620,108,0.004580297,0.399460189,0.030936572,0.020292848,39.02167183
22898,2013,8,11650,108,0.003717775,0.45834464,0.035443691,0.023289617,34.25135135
22899,2013,8,11680,108,0.004648173,0.31420839,0.029868742,0.023929635,37.33378933
22900,2013,8,11710,108,0.003230245,0.48392555,0.024579019,0.023764305,32.25439783
22901,2013,8,11740,108,0.003585135,0.414459459,0.027139189,0.025494595,32.09324324
22902,2013,8,26110,159,0.013039945,0.392286501,0.023831956,0.023977961,48.97194951
22903,2013,8,26140,159,0.008922449,0.351972789,0.035738776,0.021989116,33.17297297
22904,2013,8,26170,159,0.008267394,0.425511596,0.032021828,0.024616644,52.46802721
22905,2013,8,26200,159,0.01196748,0.275067751,0.029772358,0.017943089,51.73620458
22906,2013,8,26230,159,0.005612991,0.277131258,0.024491204,0.021504736,46.57297297
22907,2013,8,26290,159,0.010309042,0.324966262,0.019821862,0.021360563,51.42780027
22908,2013,8,26320,257,0.010093496,0.441463415,0.03149235,0.01747832,56.41857335
22909,2013,8,26350,159,0.005680217,0.726829268,0.020720867,0.023147696,38.32249322
22910,2013,8,26380,159,0.009195122,0.30704607,0.028254743,0.01707971,61.44129555
22911,2013,8,26410,257,0.007297554,0.317255435,0.032751021,0.024075122,47.83005291
22912,2013,8,26440,253,0.007021405,0.332514994,0.031112467,0.014371951,51.80759906
22913,2013,8,26470,159,0.00529364,0.454878049,0.028644114,0.019094233,38.42625169
22914,2013,8,26530,159,0.007065041,0.302574526,0.02263674,0.010319783,54.96891892
22915,2013,8,26710,257,0.005726599,0.49163847,0.031191535,0.01373188,36.03532985
22916,2013,8,27110,176,0.003704514,0.503809524,0.0310319,0.019536054,37.81781377
22917,2013,8,27140,176,0.003217391,0.286838535,0.031725543,0.0175346,35.873297
22918,2013,8,27170,176,0.002711934,0.521038251,0.021980447,0.019050546,50.65300546
22919,2013,8,27200,143,0.004862162,0.263918919,0.032108108,0.016148649,38.40431267
22920,2013,8,27230,176,0.001795847,0.416989202,0.026328134,0.015853113,43.98248285
22921,2013,8,27260,143,0.002490607,0.368541567,0.029137143,0.01386061,33.89663445
22922,2013,8,27290,143,0.001314286,0.194686649,0.029696599,0.005876022,38.1826793
22923,2013,8,27710,143,0.001756793,0.440054496,0.027808424,0.011171196,32.53793103
22924,2013,8,28110,112,0.007031502,0.451124122,0.032642439,0.017650648,37.845409
22925,2013,8,28140,112,0.00593588,0.589768076,0.021581173,0.017611187,39.00956284
22926,2013,8,28170,112,0.007343793,0.467896175,0.033407357,0.024199454,39.36449864
22927,2013,8,28185,112,0.004870748,0.522176871,0.029744218,0.018765986,33.58082192
22928,2013,8,28200,112,0.005543056,0.541353304,0.030837771,0.020306581,38.80018331
22929,2013,8,28237,112,0.005967347,0.552244898,0.031915416,0.019155102,45.19722222
22930,2013,8,28245,112,0.004460274,0.49369863,0.031827397,0.017461644,45.12482853
22931,2013,8,28260,112,0.006311054,0.496374646,0.026547706,0.016995725,43.58353904
22932,2013,8,28710,201,0.002749273,0.207692308,0.042928608,0.00462842,34.32347501
22933,2013,8,28720,102,0.005674284,0.291725707,0.037747546,0.002456648,33.78664755
22934,2013,8,29110,156,0.003574526,0.37804878,0.028292683,0.012096206,27.80107527
22935,2013,8,29140,156,0.004368564,0.514363144,0.029985095,0.013235772,27.50403226
22936,2013,8,29155,156,0.005863144,0.527642276,0.030109756,0.013105691,28.02822581
22937,2013,8,29170,156,0.003962585,0.362857143,0.030992517,0.010510884,33.98790323
22938,2013,8,29200,156,0.00303733,0.30615182,0.031841781,0.010805389,34.84835095
22939,2013,8,30110,133,0.001392183,0.228571429,0.029950135,0.012219677,21.12264151
22940,2013,8,30140,133,0.001420485,0.220215633,0.027432615,0.007494609,31.35094851
22941,2013,8,30170,133,0.001942941,0.418050936,0.026431464,0.011906897,30.75699041
22942,2013,8,30200,133,0.001614331,0.208703903,0.02814783,0.008061986,23.38613169
22943,2013,8,30230,133,0.002247979,0.318328841,0.023840971,0.015212938,32.88342318
22944,2013,8,31110,152,0.008118919,0.432972973,0.03339562,0.025835135,52.94054054
22945,2013,8,31140,152,0.012022915,0.527101703,0.034526873,0.022779698,51.56626046
22946,2013,8,31170,152,0.015868564,0.544715447,0.036477901,0.024266938,50.59784076
22947,2013,8,31200,152,0.006748084,0.495597095,0.028650868,0.024237794,53.854022
22948,2013,8,31710,152,0.010704884,0.488327065,0.032589138,0.017470092,40.36656144
22949,2013,8,41111,119,0.00417768,0.449931413,0.025688098,0.021671853,41.05034965
22950,2013,8,41113,119,0.004326466,0.593382353,0.026057143,0.020951471,40.7630814
22951,2013,8,41115,119,0.004489083,0.538560745,0.02811111,0.023798643,39.41846847
22952,2013,8,41131,108,0.004417534,0.575130132,0.026165962,0.025129738,44.34755235
22953,2013,8,41133,108,0.0034,0.666756757,0.020947297,0.031162162,42.09779614
22954,2013,8,41135,108,0.003984894,0.511421582,0.024956459,0.023996873,40.9279967
22955,2013,8,41150,98,0.002899368,0.46647555,0.026368358,0.016837319,44.19637555
22956,2013,8,41171,108,0.003799077,0.456574086,0.031278727,0.023277582,38.65163934
22957,2013,8,41173,108,0.003625681,0.427323379,0.026834782,0.026780796,42.19797139
22958,2013,8,41190,112,0.005005487,0.4551086,0.026812177,0.018476069,49.72085909
22959,2013,8,41210,108,0.003802308,0.493190554,0.028654335,0.021100173,43.76891526
22960,2013,8,41220,119,0.005655324,0.363759023,0.032176355,0.012194901,51.11230146
22961,2013,8,41250,98,0.003577236,0.362872629,0.02603794,0.011479675,53.06334232
22962,2013,8,41271,119,0.003646063,0.481988483,0.024739784,0.022174668,42.11652772
22963,2013,8,41273,119,0.004588936,0.497810184,0.030070891,0.018171226,43.5016688
22964,2013,8,41281,108,0.00447561,0.369105691,0.030490515,0.016887143,45.60296097
22965,2013,8,41285,108,0.00521875,0.438673139,0.02779212,0.028016304,42.66081081
22966,2013,8,41290,108,0.002496569,0.591797485,0.025324406,0.023796005,40.7681078
22967,2013,8,41310,108,0.002978715,0.411699132,0.029312055,0.020425728,39.62509769
22968,2013,8,41360,108,0.002380204,0.44282241,0.024304652,0.020342074,37.61852163
22969,2013,8,41370,119,0.003695418,0.397843666,0.028552561,0.022245283,45.05135135
22970,2013,8,41390,108,0.006978138,0.433740208,0.031051536,0.023288824,42.47987931
22971,2013,8,41410,119,0.00294016,0.367861178,0.029111003,0.022017796,47.66177106
22972,2013,8,41430,119,0.003380931,0.603816709,0.020970977,0.023808145,45.5655073
22973,2013,8,41450,108,0.00367382,0.503402367,0.020584145,0.016789063,30.01392758
22974,2013,8,41461,203,0.003418033,0.460969044,0.020333782,0.016729475,49.92577598
22975,2013,8,41463,119,0.004351351,0.490540541,0.027705405,0.023940541,38.95967742
22976,2013,8,41465,119,0.003687924,0.661149111,0.024150815,0.031763908,39.75613079
22977,2013,8,41480,99,0.003370787,0.454252199,0.026179775,0.015833066,47.51696065
22978,2013,8,41500,203,0.004907984,0.352992774,0.029797927,0.010277993,41.53144864
22979,2013,8,41550,203,0.003864865,0.422284123,0.026352703,0.009774324,42.08594816
22980,2013,8,41570,201,0.00352048,0.458179608,0.032838319,0.014886437,45.86849168
22981,2013,8,41590,119,0.004872297,0.319507788,0.030176228,0.012743644,53.56998835
22982,2013,8,41610,202,0.006001351,0.778918919,0.024971622,0.024798649,36.61994609
22983,2013,8,41630,98,0.003832432,0.35027027,0.021641892,0.015227027,56.80484522
22984,2013,8,41650,95,0.002605514,0.334912043,0.035140521,0.011391259,46.65988585
22985,2013,8,41800,98,0.003181941,0.362398922,0.027681941,0.005799191,34.82345013
22986,2013,8,41820,202,0.00317415,0.322721088,0.033561782,0.008380822,47.73018081
22987,2013,8,41830,202,0.002489824,0.445861601,0.030599729,0.012516961,36.10312076
22988,2013,8,42110,101,0.001610234,0.434364639,0.031479954,0.010808256,40.91236964
22989,2013,8,42130,114,0.001871026,0.456881024,0.024224022,0.015704513,42.93612
22990,2013,8,42150,105,0.002114865,0.378783784,0.031063514,0.009478378,33.38700947
22991,2013,8,42170,106,0.002009447,0.481376518,0.02905668,0.012095816,32.09851552
22992,2013,8,42230,214,0.001360811,0.481081081,0.035901351,0.011445946,41.30540541
22993,2013,8,42730,114,0.00119011,0.233884298,0.023899725,0.003976648,37.18930041
22994,2013,8,42770,217,0.000985482,0.377476255,0.023625509,0.005921574,30.87161198
22995,2013,8,42800,211,0.000668176,0.312345679,0.027360724,0.002674897,47.43656207
22996,2013,8,42820,90,0.000733789,0.315934066,0.052759563,0.002331967,28.82079343
22997,2013,8,43111,131,0.002347985,0.381401967,0.029156391,0.014533034,33.76747312
22998,2013,8,43113,131,0.002891304,0.340081522,0.022781163,0.022148098,33.67967699
22999,2013,8,43114,131,0.003973968,0.318108655,0.034491147,0.01231035,37.42295068
23000,2013,8,43130,127,0.002441514,0.29874099,0.032350163,0.013620878,41.07675095
