PM10,EM2_CO,EM2_NOX,EM2_SOX,EM2_TSP,EM2_PM10,EM2_VOC,EM2_NH3,EM2_PM2.5,EM3_CO,EM3_NOX,EM3_SOX,EM3_TSP,EM3_PM10,EM3_VOC,EM3_NH3,EM3_PM2.5,EM4_CO,EM4_NOX,EM4_SOX,EM4_TSP,EM4_PM10,EM4_VOC,EM4_NH3,EM4_PM2.5,EM5_CO,EM5_NOX,EM5_SOX,EM5_TSP,EM5_PM10
63.30634278,261074,555910,231149,33915,30787,19035,10209,0,48216,258289,263512,53088,31905,7322,3296,0,0,0,0,1117,675,23811,0,0,0,0,0,0,0
36.53116531,1525755,558804,544984,33294,26503,10694,6669,0,55582,666715,834430,359134,211386,9763,4051,0,0,0,0,0,0,6101,0,0,0,0,0,0,0
50.85250338,330520,118966,113848,7723,6206,1520,2271,0,11908,186514,251504,269696,157214,2217,348,0,0,0,1493,252,159,774,0,0,0,0,0,0,0
29.23351159,218723,317169,68296.5,5720,4901,12567.5,4970,0,220084.5,785856.5,226471,13726,12928,31525,11748,0,0,310993,544237.5,46773.5,34082.5,169839.5,9,0,0,0,0,0,0
44.12109418,170235,253919,75933,5410,4696,9245,4227,0,256412,1061967,437810,15321,14240,39575,15398,0,0,0,0,415,251,53036,0,0,0,0,0,0,0
75.92011412,688082.5,489249.5,219671,15986.5,13106,16133,7075,0,121298,603387.5,343379.5,7091.5,6548.5,20480,8641.5,0,7182.5,308849.5,201111.5,7224,6022.5,19057,0,0,0,0,0,0,0
58.65231699,1359466,541328,492435,29923,23893,12927,6401,0,541670,2646288,1570786,134109,91453,90937,38636,0,1866582,13093464,15034218,2809091,1769675,6004532,541349,0,0,0,0,0,0
52.66131992,196010,296154,259692.5,9092.5,8017.5,10176.5,5549.5,0,19436.5,89183.5,51014,1643,1511,3077,1314.5,0,0,0,0,4.5,3,1100537.5,0,0,0,0,0,0,0
44.78716264,387242,567897,210806,17655,15577,20827,9399,0,105764,664973,446298,10240,9422,12872,10711,0,0,0,0,1329,803,107210,0,0,0,0,0,0,0
81.48502737,1722702,736580,573352,36643,29184,18522,8808,0,71507,1028718,1459566,754454,440561,10498,3027,0,0,0,0,102,61,18975,0,0,0,0,0,0,0
56.84534535,153204,121552,113608,12849,11422,2521,2723,0,2743,26706,43304,1266,1163,649,391,0,0,0,0,37,22,99206,0,0,0,0,0,0,0
56.91538731,535713,526922,196317,17606,15076,19221,7760,0,26119,276408,242081,3580,3284,6500,4057,0,0,0,0,0,0,3953,0,0,0,0,0,0,0
49.29452055,665863,267213,300003,16653,13529,4814,3790,0,54248,357207,361400,38175,24260,9985,4778,0,0,0,0,83,50,8724,0,0,0,0,0,0,0
49.89181692,571802,217403,429799,12638,10058,2616,3696,0,244578,5388921,2659653,78303,45597,29793,818,0,0,0,0,371612,0,4383,0,0,0,0,0,0,0
23.44718793,636818,230319,238257,15621,12643,4215,3196,0,29754,221041,277802,58548,35638,5470,2475,0,0,0,0,83,50,10735,0,0,0,0,0,0,0
66.60080645,436335,459010,155986,17659,15349,17016,7043,0,145520,1810364,2066036,638446,379045,31095,16435,0,0,0,0,0,0,248080,58,0,0,0,0,0,0
37.69589041,129307,39587,43031,2789,2207,416,636,0,3626,79447,128006,70831,41231,443,17,0,0,0,0,0,0,677,0,0,0,0,0,0,0
66.21409713,515227,613210,288797,22711,19761,17516,10351,0,54783,336022,151612,6114,5614,9986,4946,0,0,0,0,1302,786,616979,0,0,0,0,0,0,0
64.41935484,219102,181919,152348,9803,8494,4358,3697,0,20176,213579,385643,8871,8137,5004,3147,0,0,0,0,0,0,5709,0,0,0,0,0,0,0
38.91032609,329573,185777,111864,8153,6678,3955,4069,0,226212,761873,173002,9705,9110,32459,10779,0,4719,424104,520070,37896,28126,166597,810397,0,0,0,0,0,0
70.08748318,61163,57369,63871,6823,6117,1114,1349,0,3086,33689,64224,2723,2498,784,490,0,0,0,0,0,0,57193,0,0,0,0,0,0,0
61.90353736,218723,317169,68296.5,5720,4901,12567.5,4970,0,220084.5,785856.5,226471,13726,12928,31525,11748,0,0,310993,544237.5,46773.5,34082.5,169839.5,9,0,0,0,0,0,0
40.61305259,450009,1027226,4030319,59856,54385,22575,32311,0,326502,1855498,1052927,146731,93593,55908,27418,0,3075494,7817319,5814868,652293,297657,29906525,8805222,0,0,0,0,0,0
52.86868726,399304,294145,324178,17938,15504,6401,6218,0,75068,229434,22969,1927,1834,10740,3056,0,1565010,978131,4618798,117376,33922,18800200,3034569,0,0,0,0,0,0
42.90123457,1036009,323210,369271,23246,18510,4361,3747,0,73941,1584681,796632,27648,16161,9589,583,0,0,0,0,305084,0,3739,0,0,0,0,0,0,0
36.35919056,262001,341803,166984,9124,7883,11250,6142,0,74152,241350,77283,30592,18263,10010,2947,0,0,0,0,18,11,17259,0,0,0,0,0,0,0
35.15159554,153827,290517,876381,11382,10176,8337,5363,0,53057,330883,244390,47298,28499,9684,3831,0,2421464,16892894,19226434,3887893,2320542,7286855,695974,0,0,0,0,0,0
44.89146165,169492,335763,1019735,9145,8145,8921,7681,0,20516,146206,112124,3357,3082,4075,2220,0,0,0,0,0,0,1581,0,0,0,0,0,0,0
28.77126918,63230,18465,19637,1237,964,196,314,0,345,7658,12316,6895,4015,42,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0
48.90688259,167461,187847,245687,10912,9683,4788,4514,0,13778,69186,123522,2221,2049,1978,1191,0,0,0,0,65,39,1350,0,0,0,0,0,0,0
49.24965894,62860,70314,46964,3032,2655,1502,1880,0,2960,27998,32825,866,795,696,451,0,0,0,0,0,0,2149,0,0,0,0,0,0,0
42.63334861,314762,501188,305397,24699,22145,16239,9722,0,35414,176548,173557,2042,1891,6252,3054,0,3228,138792,90376,3293,2734,26143,0,0,0,0,0,0,0
49.1322314,24889,119104,96379,23205,21304,5313,3653,0,2337,13176,15661,657,602,439,372,0,0,0,0,0,0,4143,8732,0,0,0,0,0,0
43.69629874,62815,387914,643259,12908,11942,10227,8550,0,4214,19884,28765,1437,1317,956,665,0,0,0,0,65,39,407050,16261,0,0,0,0,0,0
65.51497006,285734,637919,403465,8700,7643,27943,8766,0,4410,14052,1382,51,50,685,165,0,,,,,,,,,0,0,0,0,0
64.2602118,260885,685569,209862,5993,5232,30782,9675,0,755,2440,264,9,9,92,62,0,,,,,,,,,0,0,0,0,0
77.3030303,982546,1171763,138505,12965,11124,82966,12357,0,948,2901,271,6,5,131,45,0,,,,,,,,,0,0,0,0,0
82.89197531,507501,737574,128424,11593,9880,32283,9651,0,6493,61573,52085,746,685,1513,891,0,,,,,,,,,0,0,0,0,0
59.6041979,852625,1931311,1880777,114087,103389,77173,26567,0,1993,6989,1173,33,30,265,101,0,0,0,0,0,0,0,9,0,0,0,0,0,0
73.64067278,520214,734782,131405,11623,9854,31871,9781,0,6212,18577,93,54,53,935,234,0,,,,,,,,,0,0,0,0,0
59.47749196,525204,657866,137452,12004,10152,28412,8307,0,1436,10928,8585,121,111,293,157,0,,,,,,,,,0,0,0,0,0
58.23233909,621452,870622,157596,14219,12096,36760,12267,0,1184,3588,20,12,11,167,59,0,,,,,,,,,0,0,0,0,0
58.28417819,440576,600629,127921,13070,11303,25607,7740,0,1572,6134,3971,53,49,250,83,0,,,,,,,,,0,0,0,0,0
69.40329835,441479,572390,115184,10227,8672,24467,7442,0,16150,44619,166,42,42,2161,627,0,,,,,,,,,0,0,0,0,0
57.74506829,680265,755525,195153,19223,16354,31872,9236,0,8271,22878,110,21,21,1109,318,0,,,,,,,,,0,0,0,0,0
73.1656535,599053,834464,153015,13847,11789,36293,10862,0,838,2669,99,13,12,119,46,0,,,,,,,,,0,0,0,0,0
47,216548,333739,109143,6779,5921,12649,5974,0,86002,249782,21295,11506,7293,11517,3342,0,0,0,0,37,22,5376,0,0,0,0,0,0,0
59.83018868,488247,752709,121959,11253,9615,32278,10347,0,3499,13782,94,133,123,394,538,0,,,,,,,,,0,0,0,0,0
53.06885759,554941,800956,155381,12327,10445,35281,10444,0,165524,498808,2241,1553,1553,25852,5614,0,0,0,0,0,0,0,655,0,0,0,0,0,0
54.6556391,552278,587536,150763,11959,9933,24718,7247,0,468,1374,3,2,2,67,17,0,0,0,0,0,0,0,6399,0,0,0,0,0,0
66.35639098,685960,929540,363245,15319,12907,37722,13109,0,22925,69491,1656,219,205,3007,1359,0,,,,,,,,,0,0,0,0,0
55.98862022,196278,322276,57642,5230,4548,12407,5889,0,14357,74320,47504,9157,5631,2140,1176,0,0,0,0,129,78,4361,0,0,0,0,0,0,0
61.87086614,533899,772016,139554,12252,10437,33649,10176,0,6718,20464,1076,56,55,956,294,0,,,,,,,,,0,0,0,0,0
40.11532625,151253,228303,37137,3644,3132,9526,3481,0,4617,18903,11358,6248,3644,617,172,0,0,0,0,0,0,6290,0,0,0,0,0,0,0
68.50983359,332958,479236,84300,7578,6448,20887,6252,0,12731,40170,4068,135,128,1747,602,0,,,,,,,,,0,0,0,0,0
58.28143713,560558,849030,160500,12402,10507,36959,11274,0,7606,38817,27736,603,551,1201,604,0,,,,,,,,,0,0,0,0,0
50.86433452,16798,71211,6312,958,908,1975,2172,0,3134,26019,17750,4892,3050,575,390,0,0,0,0,0,0,68494,0,0,0,0,0,0,0
64.37559429,537290,745403,138028,12843,10958,32675,9516,0,235,695,3,1,1,31,10,0,,,,,,,,,0,0,0,0,0
71.24074074,750682,993505,193566,16787,14183,43392,12551,0,149,459,24,0,0,19,6,0,,,,,,,,,0,0,0,0,0
57.79969419,226550,182753,64899,4634,3738,6295,2809,0,4328,50786,65946,24095,14129,801,361,0,0,0,0,0,0,6535,0,0,0,0,0,0,0
56.53064275,419325,273581,125674,8699,7000,9039,3826,0,307,985,96,4,4,35,18,0,0,0,0,0,0,1708,0,0,0,0,0,0,0
51.59281437,925097,694655,313013,21825,17918,23544,9467,0,16081,64964,16872,1394,1281,2451,936,0,0,0,0,0,0,15150,0,0,0,0,0,0,0
62.77089783,784536,1189921,981334,27121,23601,46112,18630,0,11903,32797,90,25,25,1597,454,0,0,0,0,0,0,0,434,0,0,0,0,0,0
66.99242424,579373,339695,195435,13423,10915,9316,5601,0,108152,570750,289763,90327,55197,17412,6964,0,0,0,0,0,0,16469,0,0,0,0,0,0,0
70.93124066,565040,780719,160882,13088,11137,33714,10206,0,11495,31697,87,25,25,1542,438,0,,,,,,,,,0,0,0,0,0
64.31384615,76125,279584,1155974,7490,6807,7117,6178,0,1166,10285,43395,1895,1159,203,174,0,0,0,0,18,11,1577,0,0,0,0,0,0,0
44.77293233,315757,2010003,12728235,159546,146123,53792,35436,0,3083,20852,43967,3785,2288,368,335,0,0,0,0,0,0,3099,0,0,0,0,0,0,0
49.77744361,309871,501209,98974,9866,8626,19915,7835,0,2770,16270,14719,7963,4645,382,102,0,0,0,0,0,0,10641,0,0,0,0,0,0,0
50.21898928,195914,293234,48128,4739,4083,11662,5003,0,1505,18282,20684,8700,5092,200,142,0,0,0,0,0,0,1174024,0,0,0,0,0,0,0
56.87349398,225738,374096,92697,6919,6047,14617,5811,0,1277,8947,9430,5084,2965,190,41,0,0,0,0,0,0,813,0,0,0,0,0,0,0
80.86495177,19258,106795,35734,842,827,4664,1757,0,458137,1267238,12744,8664,6826,61387,17427,0,0,588866,1030515,88515,64504,266834,0,0,0,0,0,0,0
42.41329011,286234,443089,79274,7652,6601,18886,6127,0,7408,42596,26548,9166,5589,1184,478,0,0,0,0,0,0,2531,0,0,0,0,0,0,0
71.33333333,258678,411440,74589,9166,8068,16127,6778,0,181429,639930,187297,50831,32606,26212,8735,0,0,202072,353627,35365,25144,106835,2633,0,0,0,0,0,0
62.45217502,44668,64911,15608,1526,1324,1796,1579,0,198074,636449,102385,291672,171502,27510,8709,0,0,10982,19219,2090,1469,5717,0,0,0,0,0,0,0
44.64415157,133785,221755,31959,3295,2861,9276,3523,0,3881,13607,6510,3641,2131,514,142,0,0,0,0,37,22,5379,0,0,0,0,0,0,0
64.8139881,202655,386170,132083,15119,13603,13968,6768,0,53836,302438,167275,31862,20595,9030,4159,0,0,0,0,74,45,2945,0,0,0,0,0,0,0
43.08272471,60478,84844,43416,2041,1789,2981,1766,0,26689,257491,132642,16744,11027,6077,3558,0,14437,620805,404245,14437,12055,30949,0,0,0,0,0,0,0
54.42215569,609028,504487,190900,14338,11843,18895,6549,0,32594,91754,952,283,278,4260,1413,0,0,0,0,92,56,2923,131,0,0,0,0,0,0
68.99596384,309447,440000,85354,9442,8193,18624,5996,0,14225,47213,14321,7627,4459,1901,552,0,0,0,0,0,0,931,0,0,0,0,0,0,0
55.36507937,812462,549263,242171,18033,14680,17072,8623,0,6596,98334,139989,74325,43323,920,271,0,0,0,0,55,33,12411,0,0,0,0,0,0,0
64.89481947,458730,268599,136111,9628,7747,8531,3748,0,1726,30415,46310,25849,15049,196,69,0,0,0,0,9,6,10203,0,0,0,0,0,0,0
63.4296587,1067271,920122,570383,27723,23070,31336,12538,0,47815,353139,305376,125947,74454,7801,3353,0,0,0,0,185,112,13548,0,0,0,0,0,0,0
75.44746281,641343,1133735,169191,18318,16066,49496,15679,0,73298,570928,437820,56356,39271,14575,7951,0,0,272281,476492,207564,119460,125682,0,0,0,0,0,0,0
50.03283582,674884,429995,210370,17742,14685,14056,5757,0,1068,7545,3796,120,111,211,115,0,0,0,0,46,28,4608,0,0,0,0,0,0,0
80.80482544,161953,321398,71500,6016,5327,10913,6403,0,25274,160841,134147,44511,26377,4008,1783,0,3772,162198,105617,3975,3273,3129548,0,0,0,0,0,0,0
56.81683105,984388,767629,300930,22002,18028,26862,10683,0,3317,50175,71992,38922,22711,420,154,0,0,0,0,0,0,9021,0,0,0,0,0,0,0
,1299996,1265929,1289479,198059,178603,37077,17587,0,114247,791776,635306,209747,125773,19344,8470,0,0,0,0,0,0,1683702,0,0,0,0,0,0,0
46.37850467,285838,210268,84721,6101,4953,6862,3413,0,98115,636678,525667,188006,113232,15633,6517,0,0,0,0,138,84,8713,0,0,0,0,0,0,0
73.26141732,79469,466380,1727899,11292,10419,13610,10597,0,124326,515920,188975,18049,12266,18275,6937,0,0,0,0,6249,3775,11286452,0,0,0,0,0,0,0
45.7986988,238955,1490880,6580962,421513,386715,42625,33045,0,1873267,11237697,7462702,1204976,731639,332723,133755,0,7789941,2885220,13444177,2114038,1026370,25341732,8980672,0,0,0,0,0,0
70.69406393,134697,786472,356235,11334,10738,33043,12979,0,81313,457509,504344,58351,35008,12710,4817,0,8714,374695,243987,9739,7895,19967,0,0,0,0,0,0,0
84.46065574,67708,386215,205349,4397,4229,18491,5821,0,20384,58693,4248,2497,1647,2724,785,0,0,0,0,0,0,422,0,0,0,0,0,0,0
70.5755287,105711,610264,75316,4999,4881,27874,9150,0,182276,577495,168823,48241,29346,24891,8512,0,0,0,0,4874,2944,1994,0,0,0,0,0,0,0
58.03609539,47169,89095,11109,999,854,3976,1242,0,123,2385,3739,2094,1220,14,2,0,,,,,,,,,0,0,0,0,0
84.46837349,115940,658956,22048,6500,6288,29611,10362,0,70322,357198,170792,23012,14475,11781,5190,0,46469,245545,0,54918,30424,210766,0,0,0,0,0,0,0
70.65473564,118920,696755,188121,7554,7238,29602,11299,0,209276,1082189,778682,130905,81288,33243,14154,0,714267,446417,1193574,66752,23110,3351376,1556268,0,0,0,0,0,0
84.68924124,105810.5,281189.5,77739,22733.5,20743,10889,4081,0,2193.5,20951,20010,2101.5,1312.5,495.5,308,0,0,0,0,0,0,2107.5,0,0,0,0,0,0,0
61.7112782,301896.5,734293.5,233045,69591.5,63441,27421,10727,0,40530.5,169433,84244,11055.5,7329.5,6307.5,2537,0,0,0,0,0,0,2268.5,9,0,0,0,0,0,0
70.14307458,277532,264792,166380,23679,21098,9275,3690,0,102,328,30,1,1,12,6,0,0,0,0,0,0,4193,0,0,0,0,0,0,0
68.36354577,219920,432093,49689,5607,4946,19514,5921,0,23150,151738,125308,19434,11766,4256,2047,0,3787,162860,106049,3833,3191,10538,0,0,0,0,0,0,0
68.42324888,605746,515232,195378,17650,14856,18081,7408,0,60738,258581,80071,3369,3114,9484,3728,0,0,0,323,0,0,3397,0,0,0,0,0,0,0
53.01497006,626111,376730,201189,13788,11134,11428,5336,0,5310,16514,1842,44,43,737,242,0,0,0,0,18,11,3474,0,0,0,0,0,0,0
79.48435171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.5,1270963,1099003,377601,27300,22334,42542,13675,0,946,6719,3978,111,101,175,116,0,26456,0,1308,338,206,779295,0,0,0,0,0,0,0
64.39712919,354136,816071,1433256,19403,17445,28012,15374,0,204369,1201381,702637,109621,74031,35857,17252,0,0,0,929,6646,3519,10889,321496,0,0,0,0,0,0
56.74401198,624113,495160,185986,13242,10754,18202,6242,0,6731,22800,2668,70,65,988,320,0,0,0,0,0,0,2497,0,0,0,0,0,0,0
51.27070097,617378,1270245,688714,33020,29112,39261,18376,0,76130,493379,235578,5036,4636,14355,7198,0,0,0,0,92,56,10565,0,0,0,0,0,0,0
42.8452381,43178,234093,9105,2044,1986,9795,4242,0,53886,196877,88912,49692,28971,7190,1974,0,0,0,0,0,0,6420,0,0,0,0,0,0,0
53.72481203,688082.5,489249.5,219671,15986.5,13106,16133,7075,0,121298,603387.5,343379.5,7091.5,6548.5,20480,8641.5,0,7182.5,308849.5,201111.5,7224,6022.5,19057,0,0,0,0,0,0,0
61.80031447,688082.5,489249.5,219671,15986.5,13106,16133,7075,0,121298,603387.5,343379.5,7091.5,6548.5,20480,8641.5,0,7182.5,308849.5,201111.5,7224,6022.5,19057,0,0,0,0,0,0,0
64.1951952,131029,209713,88228,5367,4711,5340,5496,0,96233,779420,1184225,69826,48901,18045,9645,0,0,0,0,1819,1098,7125,0,0,0,0,0,0,0
22.4119403,47097,264972,6219,3018,2904,11964,4192,0,100976,380021,200527,101530,59580,13415,3786,0,0,0,0,0,0,1967,0,0,0,0,0,0,0
58.18229167,34187,186385,32053,1843,1780,8258,3180,0,160129,500735,100386,53782,32125,21154,6765,0,0,0,0,9,6,807,0,0,0,0,0,0,0
65.56399678,1508141,613947,510483,34293,27548,14157,7253,0,31818,343464,456953,250240,145715,4252,975,0,0,0,0,0,0,9860,0,0,0,0,0,0,0
48.59178572,58355,329157,398555,5930,5544,11764,6557,0,378875,3798731,2481815,8916463,5197959,83676,25175,0,3971261,2540816,14649471,344598,150749,12571867,4952971,0,0,0,0,0,0
68.57733538,233386,559964,161260,49133,44801,21637,8070,0,49514,265391,124733,8885,5883,8451,3736,0,0,0,0,120,72,1059,0,0,0,0,0,0,0
70.23955224,158321,324808,36811,4065,3595,14242,4660,0,1451,9414,9796,5483,3192,189,50,0,0,0,0,222,134,3063,104,0,0,0,0,0,0
58.39534884,355485,704162,111796,10858,9642,29308,10923,0,18267,152446,135697,27999,17382,3572,2160,0,0,0,0,342,206,20374,0,0,0,0,0,0,0
54.4047619,1313329,512220,500258,33842,27477,5268,6210,0,151527,3080156,515089,31019,18612,18810,900,0,0,0,0,285780,0,860657,0,0,0,0,0,0,0
69.13859911,105312,177094,25966,2667,2319,7305,2796,0,26024,171510,146206,13418,8306,4925,2698,0,0,0,0,0,0,2158,11174,0,0,0,0,0,0
70.1971135,219187,375520,59582,6914,6014,16095,5305,0,13563,41266,6747,3385,1990,1820,537,0,0,0,0,0,0,1469,0,0,0,0,0,0,0
59.77585141,458510,546133,965595,22983,20185,14106,12502,0,334066,3054101,3216057,277719,182990,72550,40395,0,62063,2668713,1737767,62201,51907,1562602,0,0,0,0,0,0,0
42.18926975,199549,95271,118714,6065,5030,1149,1353,0,9607,211695,339513,189393,110253,1173,33,0,0,0,0,0,0,2514,4,0,0,0,0,0,0
66.98251245,333975,690353,85769,12351,11049,30411,9846,0,6793,30994,27025,5300,3158,982,412,0,0,0,0,74,45,3189,0,0,0,0,0,0,0
61.698865,292169,543360,80229,7888,6927,23549,7512,0,27173,218470,134298,15183,10729,5458,3359,0,0,0,0,277,167,2684,0,0,0,0,0,0,0
73.52959029,174461,440847,138614,40776,37197,15913,6923,0,21716,185563,180757,48238,29300,4135,2112,0,0,0,0,166,100,11616,4,0,0,0,0,0,0
57.6723869,,,,,,,,,67137,535973,516120.75,150179.75,89783.25,12511.5,5581.25,0,0,0,0,7745.75,8.5,561188,54,0,0,0,0,0,0
73.26209606,238468,342762,60658,5338,4525,14902,4603,0,37309,225575,142826,15948,10037,6575,3071,0,0,0,0,6737,0,1325,11,0,0,0,0,0,0
65.51880878,261074,555910,231149,33915,30787,19035,10209,0,48216,258289,263512,53088,31905,7322,3296,0,0,0,0,1117,675,23811,0,0,0,0,0,0,0
46.84122137,250234,545858,230447,14690,13220,21887,7637,0,30533,84184,12064,6168,3781,3993,1310,0,0,0,0,0,0,3417,0,0,0,0,0,0,0
86.58484595,169894,323552,51552,4902,4317,12598,5762,0,16230,114218,105588,43158,25318,2236,1330,0,0,0,0,1182,714,48662,0,0,0,0,0,0,0
87.79466122,253555,452919,94300,8812,7709,13440,9474,0,181712,733268,337354,111815,67285,25705,9833,0,0,0,0,378,229,295559,8,0,0,0,0,0,0
65.38888889,78311,125068,375903,7145,6407,1799,4297,0,40536,414975,688901,39582,26213,9394,5910,0,0,0,0,0,0,1004,913,0,0,0,0,0,0
73.88563805,259459,463807,73626,7196,6289,19842,6463,0,233259,961778,394547,109843,68074,34991,13082,0,2103,90509,63155,2341,1896,370173,1028,0,0,0,0,0,0
55.83109118,337191,216494,204051,14161,12152,4158,4344,0,12700,83732,112418,3467,3181,2327,1274,0,0,77232,0,0,0,4182,0,0,0,0,0,0,0
77.22995461,265989,311210,79343,7934,6768,11517,4987,0,4322,34410,34927,14437,8529,633,372,0,0,0,0,46,28,1715,47,0,0,0,0,0,0
80.79731744,182848,296157,52748,6385,5580,11414,4986,0,4753,39449,39919,14439,8466,751,437,0,0,0,0,111,67,2277,0,0,0,0,0,0,0
53.8234375,941254,376581,474175,24839,20296,5890,5427,0,5220,75268,110586,43033,25586,960,464,0,0,0,0,102,61,252447,0,0,0,0,0,0,0
40.46444781,329573,185777,111864,8153,6678,3955,4069,0,226212,761873,173002,9705,9110,32459,10779,0,4719,424104,520070,37896,28126,166597,810397,0,0,0,0,0,0
51.57487923,218723,317169,68296.5,5720,4901,12567.5,4970,0,220084.5,785856.5,226471,13726,12928,31525,11748,0,0,310993,544237.5,46773.5,34082.5,169839.5,9,0,0,0,0,0,0
27.31475904,636818,230319,238257,15621,12643,4215,3196,0,29754,221041,277802,58548,35638,5470,2475,0,0,0,0,83,50,10735,0,0,0,0,0,0,0
79.82439455,352643,934435,1835606,157226,143909,36640,13642,0,151247,788472,400904,69169,44508,24845,10641,0,0,0,0,554,335,5163,74,0,0,0,0,0,0
71.4730226,179967,218253,47506,3952,3313,9299,2855,0,48982,266982,216804,32229,19697,8006,3535,0,4564,196253,127793,4564,3811,9614,92,0,0,0,0,0,0
49.92995529,129307,39587,43031,2789,2207,416,636,0,3626,79447,128006,70831,41231,443,17,0,0,0,0,0,0,677,0,0,0,0,0,0,0
34.62140575,63230,18465,19637,1237,964,196,314,0,345,7658,12316,6895,4015,42,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0
81.84940778,107221,201708,25971,2965,2601,8492,2912,0,4854,29506,24907,10606,6228,667,323,0,0,0,0,55,33,389,0,0,0,0,0,0,0
67.15074627,110326,198145,26015,2856,2501,8408,3027,0,29389,151230,88142,12567,8456,4894,2321,0,0,0,0,46,28,754,0,0,0,0,0,0,0
67.18202007,1433745.75,584506.5,672223,71418.5,61721,13575.25,6106,0,67137,535973,516120.75,150179.75,89783.25,12511.5,5581.25,0,0,0,0,7745.75,8.5,561188,54,0,0,0,0,0,0
,277145,437763,521334,11935,10436,11663,7923,0,8850,74557,166091,19887,11789,1014,930,0,0,0,0,0,0,876712,0,0,0,0,0,0,0
45.46593002,169492,335763,1019735,9145,8145,8921,7681,0,20516,146206,112124,3357,3082,4075,2220,0,0,0,0,0,0,1581,0,0,0,0,0,0,0
39.4485842,1525755,558804,544984,33294,26503,10694,6669,0,55582,666715,834430,359134,211386,9763,4051,0,0,0,0,0,0,6101,0,0,0,0,0,0,0
46.89552239,1036009,323210,369271,23246,18510,4361,3747,0,73941,1584681,796632,27648,16161,9589,583,0,0,0,0,305084,0,3739,0,0,0,0,0,0,0
54.94494048,330520,118966,113848,7723,6206,1520,2271,0,11908,186514,251504,269696,157214,2217,348,0,0,0,1493,252,159,774,0,0,0,0,0,0,0
41.20963058,170235,253919,75933,5410,4696,9245,4227,0,256412,1061967,437810,15321,14240,39575,15398,0,0,0,0,415,251,53036,0,0,0,0,0,0,0
102.4955224,142405,286542,123983,6204,5527,10057,5460,0,115874,953779,1559795,62363,45953,24017,14122,0,0,0,77,277,167,145084,0,0,0,0,0,0,0
50.54075235,774303,270918,267458,17674,14164,4893,3673,0,126738,1120149,1049242,87045,57085,27031,15234,0,25820,1110271,722967,25820,21560,59461,0,0,0,0,0,0,0
47.91489362,1568250,647818,534173,34224,27326,14905,8491,0,27216,159897,146732,67676,39738,4056,1241,0,0,0,0,305,184,18776,0,0,0,0,0,0,0
56.50489583,399304,294145,324178,17938,15504,6401,6218,0,75068,229434,22969,1927,1834,10740,3056,0,1565010,978131,4618798,117376,33922,18800200,3034569,0,0,0,0,0,0
84.34327572,1722702,736580,573352,36643,29184,18522,8808,0,71507,1028718,1459566,754454,440561,10498,3027,0,0,0,0,102,61,18975,0,0,0,0,0,0,0
53.63846154,665863,267213,300003,16653,13529,4814,3790,0,54248,357207,361400,38175,24260,9985,4778,0,0,0,0,83,50,8724,0,0,0,0,0,0,0
52.94196429,571802,217403,429799,12638,10058,2616,3696,0,244578,5388921,2659653,78303,45597,29793,818,0,0,0,0,371612,0,4383,0,0,0,0,0,0,0
60.43761319,196010,296154,259692.5,9092.5,8017.5,10176.5,5549.5,0,19436.5,89183.5,51014,1643,1511,3077,1314.5,0,0,0,0,4.5,3,1100537.5,0,0,0,0,0,0,0
41.64338532,387242,567897,210806,17655,15577,20827,9399,0,105764,664973,446298,10240,9422,12872,10711,0,0,0,0,1329,803,107210,0,0,0,0,0,0,0
48.1860119,265584,78374,88953,5703,4508,903,1154,0,21226,439116,660279,994350,578733,5664,92,0,0,0,23979,4045,2552,2126,0,0,0,0,0,0,0
53.58842975,153204,121552,113608,12849,11422,2521,2723,0,2743,26706,43304,1266,1163,649,391,0,0,0,0,37,22,99206,0,0,0,0,0,0,0
47.37537538,314762,501188,305397,24699,22145,16239,9722,0,35414,176548,173557,2042,1891,6252,3054,0,3228,138792,90376,3293,2734,26143,0,0,0,0,0,0,0
63.68089827,515227,613210,288797,22711,19761,17516,10351,0,54783,336022,151612,6114,5614,9986,4946,0,0,0,0,1302,786,616979,0,0,0,0,0,0,0
67.53129771,61163,57369,63871,6823,6117,1114,1349,0,3086,33689,64224,2723,2498,784,490,0,0,0,0,0,0,57193,0,0,0,0,0,0,0
46.4811784,167461,187847,245687,10912,9683,4788,4514,0,13778,69186,123522,2221,2049,1978,1191,0,0,0,0,65,39,1350,0,0,0,0,0,0,0
,218723,317169,68296.5,5720,4901,12567.5,4970,0,220084.5,785856.5,226471,13726,12928,31525,11748,0,0,310993,544237.5,46773.5,34082.5,169839.5,9,0,0,0,0,0,0
60.21757712,1359466,541328,492435,29923,23893,12927,6401,0,541670,2646288,1570786,134109,91453,90937,38636,0,1866582,13093464,15034218,2809091,1769675,6004532,541349,0,0,0,0,0,0
,450009,1027226,4030319,59856,54385,22575,32311,0,326502,1855498,1052927,146731,93593,55908,27418,0,3075494,7817319,5814868,652293,297657,29906525,8805222,0,0,0,0,0,0
48.42540292,62815,387914,643259,12908,11942,10227,8550,0,4214,19884,28765,1437,1317,956,665,0,0,0,0,65,39,407050,16261,0,0,0,0,0,0
