,year,month,name,sig_cd,weather_cd,SO2,CO,O3,NO2,PM10
10449,2005,2,사천동,43114,131,0.005567976,1.164511041,0.022893713,0.009847076,45.41277259
10450,2005,2,송정동(봉명동),43113,131,0.003464506,0.53122102,0.016009259,0.020013889,37.34621329
10451,2005,2,용암동,43111,131,0.005171171,0.49745509,0.017493274,0.024648729,50.67115097
10452,2005,2,호암동,43130,127,0.00648068,1.000158983,0.028128358,0.013917788,29.38507463
10453,2005,3,옥천동,42150,105,0.006030014,0.48579235,0.038329653,0.013948158,63.78436658
10454,2005,3,간성읍,42820,90,0.005327913,0.325203252,0.041943089,0.005990515,39.65807327
10455,2005,3,천곡동,42170,106,0.004719346,0.576839237,0.027715259,0.018941417,60.47345768
10456,2005,3,방산면,42800,211,0.003989189,0.345540541,0.045594595,0.006505405,54.06048387
10457,2005,3,명륜동,42130,114,0.007031474,0.857222222,0.022551389,0.021433333,98.66666667
10458,2005,3,중앙동(원주),42130,114,0.008262943,1.1825,0.017790191,0.030279292,71.84530387
10459,2005,3,북평면,42770,216,0.004067385,0.638544474,0.054262803,0.007273585,41.80645161
10460,2005,3,석사동,42110,101,0.00624858,0.597304965,0.036282486,NA,70.2431694
10461,2005,3,중앙로,42110,101,0.005881356,0.726694915,0.026364922,0.023326271,90.17702703
10463,2005,3,식사동,41285,108,0.007170697,0.451358696,0.025665761,0.020934694,83.96503497
10464,2005,3,행신동,41281,108,0.008938692,0.637276479,0.016560109,0.031274216,88.22192152
10465,2005,3,과천동,41290,108,0.008243607,0.86922043,0.019862534,0.031453567,57.15500686
10466,2005,3,별양동,41290,108,0.009286449,0.865972222,0.019730769,0.03065742,71.71917808
10468,2005,3,철산동,41210,108,0.008786816,0.718364419,0.029845599,NA,41.8978979
10469,2005,3,교문동,41310,108,0.007144218,0.873741497,0.022466667,0.036080272,64.6880109
10470,2005,3,동구동,41310,108,0.005361789,0.693766938,0.02632964,0.027025745,89.58549932
10471,2005,3,당동,41410,119,0.007339726,0.491643836,0.024154795,0.03160137,49.09833795
10472,2005,3,산본동,41410,119,0.006035484,0.540288925,0.02853451,0.032754414,75.5366242
10473,2005,3,고촌면,41570,201,0.006700136,0.712347354,0.029784261,0.031096336,98.26494565
10474,2005,3,사우동,41570,201,0.004512228,0.78410104,0.029755798,0.023945869,60.17666126
10475,2005,3,통진읍,41570,201,0.004029412,0.493005952,0.025302941,0.017593985,90.67836257
10476,2005,3,금곡동,41360,108,NA,0.782063492,0.01833982,0.0276,71.29446936
10478,2005,3,내동,41190,112,0.009318182,0.878219178,0.026599451,0.035561377,48.21947874
10479,2005,3,소사본동,41190,112,0.008568336,0.570635995,0.022416779,0.035697581,84.49459459
10480,2005,3,오정동,41190,112,0.007943166,0.709878214,0.017049798,0.02915113,72.97910864
10481,2005,3,중2동,41190,112,0.00559691,0.576699029,0.03409154,0.039661581,68.04426003
10482,2005,3,단대동,41131,108,0.00586645,NA,NA,0.034286645,82.36714976
10484,2005,3,복정동,41131,108,0.005700809,0.63328841,0.024927577,0.0383531,71.94331984
10486,2005,3,수내동,41135,119,0.008410364,0.468111888,0.019537063,0.031837762,76.37150838
10487,2005,3,정자1동,41135,119,0.006210811,0.56548913,0.019990541,0.037627027,79.69230769
10488,2005,3,광교동,41117,119,0.008221614,1.125444596,0.024615068,0.039209302,64.73770492
10490,2005,3,신풍동,41115,119,0.007388479,0.552566096,0.020972603,0.030334239,54.29453015
10491,2005,3,영통동,41115,119,0.008536723,0.682178218,0.025699153,0.029679379,75.73305085
10492,2005,3,인계동,41115,119,NA,0.969039735,0.023734807,0.025955556,72.37878788
10493,2005,3,천천동,41111,119,0.006143687,0.538429173,0.02188359,0.034357644,76.68162693
10494,2005,3,대야동,41390,112,0.007824251,0.770163488,0.026876022,0.038923706,68.0067659
10495,2005,3,시화공단,41390,112,0.009503458,0.828038674,0.025373438,0.031554775,74.25426136
10496,2005,3,정왕동,41390,112,0.007901505,0.890832158,0.024146375,0.039515982,72.6880985
10497,2005,3,고잔동,41273,112,0.008605442,0.814965986,0.029480272,0.039061224,78.06630582
10498,2005,3,대부동,41273,112,0.004503145,0.452574526,0.029202201,0.01066712,67.51897019
10499,2005,3,본오동,41271,119,0.007461111,0.525623269,0.02342025,0.032402219,58.61134752
10500,2005,3,부곡동1,41271,119,0.006550704,0.645207668,0.020755334,0.035099125,61.9828816
10501,2005,3,원곡동,41273,112,0.007504841,0.509418283,0.024177285,0.029174757,55.37359551
10502,2005,3,원시동,41273,112,0.011971114,0.792223738,0.027381992,0.021208731,94.375
10503,2005,3,호수동,41273,112,0.007477733,0.46361186,0.029812416,0.025765182,71.36792453
10504,2005,3,부림동,41173,119,0.007068513,0.641538462,0.021025352,0.036678627,61.18608169
10505,2005,3,안양2동,41171,119,0.004430939,0.844489796,0.021389116,0.032749254,67.65633423
10506,2005,3,안양6동,41171,119,0.006469304,0.550886767,0.020567531,0.031272851,72.44428152
10507,2005,3,호계동,41173,119,0.005984993,0.691950887,0.017331967,0.042575716,75.03234501
10508,2005,3,오산동,41370,119,0.005391892,0.531149927,0.019613208,0.020410256,66.1302578
10509,2005,3,김량장동,41461,203,0.00961465,0.693416928,0.022112721,0.029230892,66.54444444
10511,2005,3,부곡3동,41430,119,0.005626194,0.724829468,0.017294679,0.044802183,83.63960114
10512,2005,3,의정부1동,41150,98,0.006116935,0.654912517,0.024325203,0.034839891,67.8340192
10513,2005,3,의정부동,41150,98,0.004754768,0.874250681,0.025434605,0.028183924,61.95133438
10514,2005,3,설성면,41500,203,0.002827824,0.576151762,0.035346883,0.013495935,71.5672043
10515,2005,3,창전동,41500,203,0.005535859,0.50744249,0.022549391,0.028879567,92.64140731
10516,2005,3,금촌동,41480,98,0.008564033,0.923097826,0.02657337,0.031858887,69.50675676
10517,2005,3,비전동,41220,119,0.005216524,0.763950276,0.032048343,0.026226833,78.82954545
10518,2005,3,관인면,41650,98,0.003219677,0.547972973,0.043292453,0.007872312,77.94601889
10520,2005,3,신장동,41450,108,0.006782904,0.472739541,0.016929252,0.037576662,80.27929155
10521,2005,3,남양동,41590,119,0.003543243,0.394594595,0.022013514,0.016166216,79.02560647
10522,2005,3,향남,41590,119,0.004233379,0.303663501,0.033997006,0.0191981,87.57200538
10523,2005,3,저구리,48310,294,0.003168657,0.267817896,0.045010448,0.007145646,45.54896142
10524,2005,3,남상면,48880,284,0.004039189,0.487719298,0.04309726,0.010052632,57.41884058
10525,2005,3,동상동,48250,159,0.003254637,0.844178628,0.029173844,NA,NA
10526,2005,3,상봉동,48170,192,0.00582449,NA,0.032010914,NA,52.07588076
10527,2005,3,가음정동,48123,155,0.005093846,0.720699301,0.034115438,0.026168333,90.76662144
10528,2005,3,경화동,48129,155,0.004233094,0.321925926,NA,0.016994245,55.11275964
10529,2005,3,명서동,48121,155,0.006282225,0.337588652,0.02748645,0.024118056,63.64792899
10530,2005,3,봉암동,48127,155,0.007221053,0.642625169,0.034841678,0.022921516,71.32810271
10531,2005,3,웅남동,48123,155,0.007343478,0.468917018,0.017297345,0.010434532,73.15536723
10532,2005,3,회원동,48127,155,0.005546961,0.651104972,0.029745578,0.007786364,46.75137363
10533,2005,3,성건동,47130,138,0.004737903,0.83022942,0.023974462,0.028733513,59.06929348
10534,2005,3,공단동,47190,279,0.008736205,0.873521505,0.030110215,0.03930914,87.20295699
10535,2005,3,원평동,47190,279,0.007864247,0.954435484,0.032530914,0.030258065,44.5483871
10536,2005,3,형곡동,47190,279,0.006024194,0.507123656,0.038606183,0.030674731,60.18682796
10537,2005,3,신음동,47150,135,0.008745968,1.098790323,0.039997312,0.022508065,51.32974428
10538,2005,3,남문동,47170,136,0.010655914,1.624193548,0.026701613,0.033862903,59.11962366
10539,2005,3,지품면,47770,277,0.00384097,0.462803235,0.051645553,0.004722372,37.48027211
10540,2005,3,휴천동,47210,272,0.010544715,1.045405405,0.024756098,0.018752033,55.08064516
10541,2005,3,화북면,47230,281,0.003103634,0.728129206,0.046786003,0.010244953,57.86891892
10542,2005,3,태하리,47940,115,0.002161725,0.429401993,0.040215407,0.001775538,34.29891304
10543,2005,3,대도동,47111,138,0.006740591,0.928360215,0.041721774,0.047401882,77.52688172
10544,2005,3,대송면,47111,138,0.002892473,0.222177419,0.044103495,0.01011828,48.5745614
10545,2005,3,장흥동,47111,138,0.014728767,1.152150538,0.03331586,0.047084677,83.9735007
10547,2005,3,송정1동,29200,156,0.004875843,0.500404858,0.023780027,0.025688259,69.70564516
10548,2005,3,주월동,29155,156,0.005136671,0.751486486,0.026839189,0.024168919,58.5296496
10549,2005,3,서석동,29110,156,0.00610462,0.592663043,0.018649932,0.017949796,34.55480379
10550,2005,3,두암동,29170,156,0.004383333,0.625277778,0.033479167,0.023051389,51.76005548
10552,2005,3,농성동,29140,156,0.003855405,0.880894309,0.029635135,0.027555405,54.36671177
10554,2005,3,대명동,27200,143,0.007245542,0.852316076,0.024168263,0.031990371,77.77414773
10555,2005,3,호림동,27290,143,0.011633043,1.028459119,0.025095759,0.020678571,71.30315501
10556,2005,3,현풍면,27710,143,0.005514325,NA,0.035256164,0.018141243,48.01800554
10557,2005,3,신암동,27140,143,0.004857337,0.972570533,0.027736986,0.025227951,68.70930233
10559,2005,3,노원동,27230,143,0.008677112,0.950631136,0.016911685,0.024,NA
10560,2005,3,태전동,27230,143,0.007768913,0.610869565,0.027165075,0.033385144,55.03873745
10561,2005,3,이현동,27170,143,0.009043597,1.150551471,0.02700458,0.032060117,NA
10563,2005,3,만촌동,27260,143,0.006312303,0.837327824,0.021894166,0.024001429,54.61804511
10564,2005,3,지산동,27260,143,0.005142469,0.752297297,0.034345946,0.029987838,64.60857538
10566,2005,3,수창동,27110,143,0.009916435,1.182481752,0.022172367,0.033383085,78.65829847
10567,2005,3,문평동,30230,133,0.006315364,0.703234501,0.030074124,0.016904313,51.64690027
10568,2005,3,읍내동,30230,133,0.007569501,0.946153846,0.029699055,0.017995951,52.96280992
10569,2005,3,성남동1,30110,133,0.006123989,0.754312668,0.027606469,0.024721024,51.35983827
10570,2005,3,정림동,30170,133,0.006382234,0.865948856,0.028154778,0.022161507,57.23956931
10571,2005,3,구성동,30200,133,0.004871968,0.394743935,0.032520216,0.014733154,65.19811321
10573,2005,3,문창동,30140,133,0.005578167,0.787466307,0.033637466,0.024796496,59.606469
10574,2005,3,녹산동,26440,159,0.006331536,0.471832884,0.035238544,0.018804582,59.39650538
10575,2005,3,대저동,26440,159,0.007609524,0.612108844,0.029315646,0.024361905,76.33918919
10576,2005,3,부곡동,26410,159,0.004472826,0.697282609,0.029985054,0.035214674,60.31044349
10577,2005,3,청룡동,26410,159,0.007049716,0.477556818,0.026995739,0.03428125,63.05397727
10578,2005,3,기장읍,26710,159,0.003710598,0.301902174,0.022471467,0.014538352,48.83783784
10579,2005,3,용수리,26710,159,0.004129555,0.399864865,0.035716599,0.014376518,53.77618364
10580,2005,3,대연동,26290,159,0.00717415,0.462585034,0.025107483,0.033391837,55.76699029
10582,2005,3,명장동,26260,159,0.004097826,0.43451087,0.022451087,0.029194175,64.18951613
10584,2005,3,전포동,26230,159,0.007774763,0.64504749,0.026943012,0.033145183,55.99460916
10585,2005,3,학장동,26530,159,0.007843962,0.517774763,0.025717775,0.035571235,77.67253045
10586,2005,3,장림동,26380,159,0.008697011,0.565081522,0.021463687,0.032883152,78.99054054
10587,2005,3,광안동,26500,159,0.005620199,0.318776671,0.034513514,0.017254623,47.51694915
10588,2005,3,연산동,26470,159,0.006017021,0.653191489,0.027577305,0.02641844,45.26685393
10589,2005,3,태종대,26200,159,0.006708049,0.356343793,0.037897681,0.017442019,61.52354571
10590,2005,3,광복동,26110,159,0.009084866,0.287977369,0.030349364,0.029960396,57.97308782
10591,2005,3,강남구,11680,108,0.002885445,0.508108108,0.019233468,0.038095816,39.31053352
10592,2005,3,강동구,11740,108,0.00657973,0.644054054,0.019551957,0.038112162,64.61684783
10593,2005,3,강북구,11305,108,0.007005405,0.631174089,0.025074324,0.037183784,63.932341
10594,2005,3,강서구,11500,108,0.005279512,0.548951049,0.019348238,0.03396206,68.92789116
10595,2005,3,관악구,11620,108,0.007811111,0.615337423,0.028974965,0.040599444,45.34030683
10596,2005,3,광진구,11215,108,0.006040377,0.565633423,0.021716016,0.038349432,88.14535666
10597,2005,3,구로구,11530,108,0.006337415,0.45,0.020007321,0.041510204,58.05631868
10599,2005,3,금천구,11545,108,0.006431849,0.636204576,0.02477628,0.03766442,64.60770328
10600,2005,3,노원구,11350,108,0.007224324,0.601754386,0.024366216,0.038397297,52.10777626
10601,2005,3,도봉구,11320,108,0.006239071,0.344803371,0.02400955,0.03474352,81.31787176
10604,2005,3,동대문구,11230,108,0.007408356,0.485175202,0.017315364,0.055854447,51.43648649
10605,2005,3,동작구,11590,108,0.006244413,0.837735849,0.027537212,0.035882591,55.49526387
10606,2005,3,마포구,11440,108,0.006706757,0.587297297,0.021138177,0.034866216,46.600271
10607,2005,3,서대문구,11410,108,0.005451351,0.732070365,0.01445,0.042617568,55.29268293
10608,2005,3,서초구,11650,108,0.005846467,0.609782609,0.018162125,0.038639836,68.99728261
10609,2005,3,성동구,11200,108,0.005852703,0.485020243,0.018639676,0.034278003,69.19054054
10610,2005,3,성북구,11290,108,0.003324798,0.538679245,0.016417568,0.032802703,59.25910931
10611,2005,3,송파구,11710,108,0.006057263,0.461420613,0.01630186,0.042490934,51.91230552
10613,2005,3,양천구,11470,108,0.006699577,0.543159379,0.022347458,0.036139633,60.59886202
10614,2005,3,영등포구,11560,108,0.004766532,0.581401617,0.01822807,0.031044595,50.38127544
10616,2005,3,용산구,11170,108,0.005325645,0.350543478,0.018569106,0.009120397,73.70013569
10617,2005,3,은평구,11380,108,0.004920378,0.628475034,0.02590566,0.030924731,85.71929825
10619,2005,3,종로구,11110,108,0.00797035,0.620080863,0.02495283,0.036561404,59.56123822
10620,2005,3,중구,11140,108,0.004817814,0.578512397,0.024424731,0.030546722,95.47496617
10621,2005,3,중랑구,11260,108,0.006094213,0.538896366,0.016737197,0.045777628,79.08392603
10625,2005,3,무거동,31140,152,0.005020216,0.321563342,0.021735849,0.040987871,50.21967655
10626,2005,3,부곡동(울산),31140,152,0.009538776,NA,0.035493861,0.029049861,36.33058985
10627,2005,3,삼산동,31140,152,0.004948649,0.556621622,0.026118919,0.025051351,41.73584906
10629,2005,3,신정동,31140,152,0.006014825,0.62884097,0.026800539,0.032128032,52.40305344
10630,2005,3,야음동,31140,152,0.006904891,0.636671177,0.030392422,0.023142084,52.28272981
10631,2005,3,여천동(울산),31140,152,0.015877717,0.716824966,0.027892809,0.027226384,57.15229111
10632,2005,3,대송동,31170,152,0.007665768,0.567385445,0.033212938,0.025479784,44.3373494
10633,2005,3,농소동,31200,152,0.005668919,0.304594595,0.031243243,0.024037838,67.35849057
10634,2005,3,덕신리,31710,152,0.004407625,0.312702703,0.031456757,0.023086486,45.99326146
10635,2005,3,화산리,31710,152,0.012456873,0.273584906,0.030555256,0.025785714,68.67961165
10636,2005,3,성남동,31110,152,NA,0.886621622,0.02852027,0.018790541,69.11051213
10637,2005,3,석모리,28710,201,0.003423545,0.333875339,0.051462788,0.004894879,70.3022942
10638,2005,3,송해,28710,201,0.003807114,0.537893297,0.040043776,0.008298222,41.79912664
10641,2005,3,숭의,28170,112,0.01661743,0.877661169,0.023257016,0.027546529,77.75116641
10642,2005,3,고잔,28200,112,0.00557973,0.42489083,0.027581081,0.021232432,34.83175034
10643,2005,3,송림,28140,112,0.009157609,0.714266304,0.0260625,0.038379076,61.58436214
10644,2005,3,부평,28237,112,0.007908232,0.599460189,0.027488529,0.025761134,63.28378378
10646,2005,3,검단,28260,112,0.006067935,0.671467026,0.030195622,0.023062927,88.48219178
10647,2005,3,석남,28260,112,0.008499322,0.601356852,0.029782904,0.029810041,75.03125
10648,2005,3,연희,28260,112,0.006929379,0.596778917,0.029393768,0.024953125,75.02681388
10649,2005,3,동춘,28185,112,0.006617886,0.419350474,0.036739484,0.016584011,72.1352518
10650,2005,3,신흥,28110,112,0.01107619,0.623537604,0.020955102,0.025321088,38.33884298
10651,2005,3,광양읍,46230,168,0.003436562,0.316388889,0.028367123,0.014028378,26.77927322
10652,2005,3,중동,46230,168,NA,0.838888889,0.029069156,0.019871667,42.01022147
10653,2005,3,진상면,46230,168,0.005361186,0.423854447,0.039505391,0.016824798,45.83482143
10654,2005,3,태인동,46230,168,0.008381381,0.801422475,0.038158752,0.013631579,47.29132791
10655,2005,3,용당동,46110,165,0.005046448,0.458110236,0.04000672,0.01091678,NA
10656,2005,3,장천동,46150,168,0.009021828,1.198,0.031538978,0.018197031,NA
10657,2005,3,광무동,46130,168,0.006932785,0.410167131,0.038260108,0.012327801,30.17735334
10658,2005,3,월내동,46130,168,0.014680939,0.530205279,0.042553306,0.026956873,56.03794038
10660,2005,3,나불리,46830,165,NA,0.526065574,0.042815364,0.009685446,60.79166667
10661,2005,3,개정동,45130,140,0.003040323,0.291129032,0.015028226,0.008251344,33.76612903
10662,2005,3,소룡동,45130,140,0.009194099,0.815993789,0.022625776,0.01728882,78.41614907
10664,2005,3,죽항동,45190,247,0.002159459,NA,0.014450609,0.013096076,52.2594086
10665,2005,3,남중동,45140,140,0.003106901,0.584709066,0.014060893,0.01514885,51.20162382
10666,2005,3,팔봉동,45140,140,0.003663934,0.406284153,0.023015027,0.018084699,71.37568306
10667,2005,3,운암면,45750,244,0.00272583,0.652704577,0.040942935,0.003508152,47.52114598
10668,2005,3,삼천동,45111,146,0.003567204,0.724731183,0.029090054,0.029607527,49.41801075
10669,2005,3,중앙동(전주),45111,146,0.002787634,0.807795699,0.022298387,0.015366935,51.39650538
10670,2005,3,팔복동,45113,146,0.008461429,0.551857143,0.020152857,0.021211429,68.92428571
10671,2005,3,연지동,45180,245,NA,NA,NA,NA,NA
10672,2005,3,동홍동,50130,189,0.002725676,0.435492578,0.038870445,0.005479082,46.90591398
10673,2005,3,고산리,50110,184,0.003010884,0.59755102,0.046423129,0.002595918,44
10674,2005,3,이도동,50110,184,0.003375169,0.584709066,0.034462888,0.019924324,55.7834912
10675,2005,3,사곡면,44150,236,0.004501351,0.406756757,0.045071429,0.006004032,59.52291105
